Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-07-21 12:56:24.424010+00:00,723
E09000003,Barnet,London,2020-07-21 12:56:24.424010+00:00,1632
E08000025,Birmingham,West Midlands,2020-07-21 12:56:24.424010+00:00,5032
E08000001,Bolton,North West,2020-07-21 12:56:24.424010+00:00,1915
E09000005,Brent,London,2020-07-21 12:56:24.424010+00:00,1757
E09000007,Camden,London,2020-07-21 12:56:24.424010+00:00,711
E06000056,Central Bedfordshire,East of England,2020-07-21 12:56:24.424010+00:00,1253
E06000050,Cheshire West and Chester,North West,2020-07-21 12:56:24.424010+00:00,2007
E06000005,Darlington,North East,2020-07-21 12:56:24.424010+00:00,606
E09000009,Ealing,London,2020-07-21 12:56:24.424010+00:00,1583
E09000015,Harrow,London,2020-07-21 12:56:24.424010+00:00,1297
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-07-21 12:56:24.424010+00:00,1559
E10000017,Lancashire,North West,2020-07-21 12:56:24.424010+00:00,6892
E08000035,Leeds,Yorkshire and The Humber,2020-07-21 12:56:24.424010+00:00,3725
E09000023,Lewisham,London,2020-07-21 12:56:24.424010+00:00,1213
E08000012,Liverpool,North West,2020-07-21 12:56:24.424010+00:00,2485
E06000002,Middlesbrough,North East,2020-07-21 12:56:24.424010+00:00,963
E06000042,Milton Keynes,South East,2020-07-21 12:56:24.424010+00:00,864
E10000023,North Yorkshire,Yorkshire and The Humber,2020-07-21 12:56:24.424010+00:00,2544
E06000018,Nottingham,East Midlands,2020-07-21 12:56:24.424010+00:00,1196
E06000026,Plymouth,South West,2020-07-21 12:56:24.424010+00:00,666
E06000038,Reading,South East,2020-07-21 12:56:24.424010+00:00,784
E08000006,Salford,North West,2020-07-21 12:56:24.424010+00:00,1377
E08000014,Sefton,North West,2020-07-21 12:56:24.424010+00:00,1544
E06000051,Shropshire,West Midlands,2020-07-21 12:56:24.424010+00:00,1410
E06000039,Slough,South East,2020-07-21 12:56:24.424010+00:00,652
E10000027,Somerset,South West,2020-07-21 12:56:24.424010+00:00,1296
E08000007,Stockport,North West,2020-07-21 12:56:24.424010+00:00,1663
E06000004,Stockton-on-Tees,North East,2020-07-21 12:56:24.424010+00:00,970
E08000024,Sunderland,North East,2020-07-21 12:56:24.424010+00:00,1777
E06000007,Warrington,North West,2020-07-21 12:56:24.424010+00:00,1332
E10000032,West Sussex,South East,2020-07-21 12:56:24.424010+00:00,2754
E06000054,Wiltshire,South West,2020-07-21 12:56:24.424010+00:00,1266
E06000040,Windsor and Maidenhead,South East,2020-07-21 12:56:24.424010+00:00,411
E08000015,Wirral,North West,2020-07-21 12:56:24.424010+00:00,2047
E06000055,Bedford,East of England,2020-07-21 12:56:24.424010+00:00,1299
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-07-21 12:56:24.424010+00:00,823
E06000036,Bracknell Forest,South East,2020-07-21 12:56:24.424010+00:00,384
E06000023,"Bristol, City of",South West,2020-07-21 12:56:24.424010+00:00,1303
E10000002,Buckinghamshire,South East,2020-07-21 12:56:24.424010+00:00,1717
E06000049,Cheshire East,North West,2020-07-21 12:56:24.424010+00:00,2225
E06000052,Cornwall and Isles of Scilly,South West,2020-07-21 12:56:24.424010+00:00,903
E09000008,Croydon,London,2020-07-21 12:56:24.424010+00:00,1866
E10000008,Devon,South West,2020-07-21 12:56:24.424010+00:00,1222
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-07-21 12:56:24.424010+00:00,1648
E10000011,East Sussex,South East,2020-07-21 12:56:24.424010+00:00,1580
E09000011,Greenwich,London,2020-07-21 12:56:24.424010+00:00,964
E09000014,Haringey,London,2020-07-21 12:56:24.424010+00:00,775
E06000001,Hartlepool,North East,2020-07-21 12:56:24.424010+00:00,598
E09000016,Havering,London,2020-07-21 12:56:24.424010+00:00,965
E06000019,"Herefordshire, County of",West Midlands,2020-07-21 12:56:24.424010+00:00,864
