Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2020-12-21 23:59:00+00:00,1772635,59005
N92000002,Northern Ireland,2020-12-21 23:59:00+00:00,62497,1203
S92000003,Scotland,2020-12-21 23:59:00+00:00,113050,4283
W92000004,Wales,2020-12-21 23:59:00+00:00,125329,3125
