Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-07-09 23:59:00+01:00,4393205,112880
N92000002,Northern Ireland,2021-07-09 23:59:00+01:00,131419,2156
S92000003,Scotland,2021-07-09 23:59:00+01:00,309665,7750
W92000004,Wales,2021-07-09 23:59:00+01:00,223804,5579
