Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-03-08 23:59:00+00:00,3698242,109664
N92000002,Northern Ireland,2021-03-08 23:59:00+00:00,113789,2077
S92000003,Scotland,2021-03-08 23:59:00+00:00,205999,7422
W92000004,Wales,2021-03-08 23:59:00+00:00,205202,5403
