Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2021-03-19 23:59:00+00:00,8648,250,C
E06000002,Middlesbrough,North East,2021-03-19 23:59:00+00:00,12205,340,C
E06000003,Redcar and Cleveland,North East,2021-03-19 23:59:00+00:00,9136,287,C
E06000004,Stockton-on-Tees,North East,2021-03-19 23:59:00+00:00,15335,437,C
E06000005,Darlington,North East,2021-03-19 23:59:00+00:00,7261,247,C
E06000006,Halton,North West,2021-03-19 23:59:00+00:00,11790,263,C
E06000007,Warrington,North West,2021-03-19 23:59:00+00:00,17473,481,C
E06000008,Blackburn with Darwen,North West,2021-03-19 23:59:00+00:00,17618,405,C
E06000009,Blackpool,North West,2021-03-19 23:59:00+00:00,9083,434,C
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2021-03-19 23:59:00+00:00,18691,630,C
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2021-03-19 23:59:00+00:00,17485,730,C
E06000012,North East Lincolnshire,Yorkshire and The Humber,2021-03-19 23:59:00+00:00,8234,265,C
E06000013,North Lincolnshire,Yorkshire and The Humber,2021-03-19 23:59:00+00:00,8657,301,C
E06000014,York,Yorkshire and The Humber,2021-03-19 23:59:00+00:00,12107,306,C
E06000015,Derby,East Midlands,2021-03-19 23:59:00+00:00,19705,660,C
E06000016,Leicester,East Midlands,2021-03-19 23:59:00+00:00,35145,763,C
E06000017,Rutland,East Midlands,2021-03-19 23:59:00+00:00,1589,60,C
E06000018,Nottingham,East Midlands,2021-03-19 23:59:00+00:00,29980,605,C
E06000019,"Herefordshire, County of",West Midlands,2021-03-19 23:59:00+00:00,6788,279,C
E06000020,Telford and Wrekin,West Midlands,2021-03-19 23:59:00+00:00,10765,256,C
E06000021,Stoke-on-Trent,West Midlands,2021-03-19 23:59:00+00:00,19362,696,C
E06000022,Bath and North East Somerset,South West,2021-03-19 23:59:00+00:00,8124,218,C
E06000023,"Bristol, City of",South West,2021-03-19 23:59:00+00:00,30143,466,C
E06000024,North Somerset,South West,2021-03-19 23:59:00+00:00,9877,306,C
E06000025,South Gloucestershire,South West,2021-03-19 23:59:00+00:00,14888,353,C
E06000026,Plymouth,South West,2021-03-19 23:59:00+00:00,8968,209,C
E06000027,Torbay,South West,2021-03-19 23:59:00+00:00,4144,152,C
E06000030,Swindon,South West,2021-03-19 23:59:00+00:00,10993,266,C
E06000031,Peterborough,East of England,2021-03-19 23:59:00+00:00,14857,335,C
E06000032,Luton,East of England,2021-03-19 23:59:00+00:00,19593,490,C
E06000033,Southend-on-Sea,East of England,2021-03-19 23:59:00+00:00,14539,598,C
E06000034,Thurrock,East of England,2021-03-19 23:59:00+00:00,17688,438,C
E06000035,Medway,South East,2021-03-19 23:59:00+00:00,25898,738,C
E06000036,Bracknell Forest,South East,2021-03-19 23:59:00+00:00,6927,158,C
E06000037,West Berkshire,South East,2021-03-19 23:59:00+00:00,6218,171,C
E06000038,Reading,South East,2021-03-19 23:59:00+00:00,10670,259,C
E06000039,Slough,South East,2021-03-19 23:59:00+00:00,14941,286,C
E06000040,Windsor and Maidenhead,South East,2021-03-19 23:59:00+00:00,8203,290,C
E06000041,Wokingham,South East,2021-03-19 23:59:00+00:00,8038,226,C
E06000042,Milton Keynes,South East,2021-03-19 23:59:00+00:00,19620,461,C
E06000043,Brighton and Hove,South East,2021-03-19 23:59:00+00:00,14252,367,C
E06000044,Portsmouth,South East,2021-03-19 23:59:00+00:00,14048,359,C
E06000045,Southampton,South East,2021-03-19 23:59:00+00:00,14124,314,C
E06000046,Isle of Wight,South East,2021-03-19 23:59:00+00:00,6700,254,C
E06000047,County Durham,North East,2021-03-19 23:59:00+00:00,37084,1240,C
E06000049,Cheshire East,North West,2021-03-19 23:59:00+00:00,20385,793,C
E06000050,Cheshire West and Chester,North West,2021-03-19 23:59:00+00:00,21251,860,C
E06000051,Shropshire,West Midlands,2021-03-19 23:59:00+00:00,14772,557,C
E06000052,Cornwall and Isles of Scilly,South West,2021-03-19 23:59:00+00:00,13893,462,C
E06000054,Wiltshire,South West,2021-03-19 23:59:00+00:00,16791,646,C
E06000055,Bedford,East of England,2021-03-19 23:59:00+00:00,13262,483,C
E06000056,Central Bedfordshire,East of England,2021-03-19 23:59:00+00:00,15516,567,C
E06000057,Northumberland,North East,2021-03-19 23:59:00+00:00,17042,680,C
E06000058,"Bournemouth, Christchurch and Poole",South West,2021-03-19 23:59:00+00:00,25012,856,C
E06000059,Dorset,South West,2021-03-19 23:59:00+00:00,11583,524,C
E08000001,Bolton,North West,2021-03-19 23:59:00+00:00,25117,722,C
E08000002,Bury,North West,2021-03-19 23:59:00+00:00,16815,509,C
E08000003,Manchester,North West,2021-03-19 23:59:00+00:00,51260,1000,C
E08000004,Oldham,North West,2021-03-19 23:59:00+00:00,22264,595,C
E08000005,Rochdale,North West,2021-03-19 23:59:00+00:00,20563,620,C
E08000006,Salford,North West,2021-03-19 23:59:00+00:00,22565,557,C
E08000007,Stockport,North West,2021-03-19 23:59:00+00:00,20292,629,C
E08000008,Tameside,North West,2021-03-19 23:59:00+00:00,17687,651,C
