Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2023-04-05 23:59:00+01:00,20739915,186971
S92000003,Scotland,2023-04-05 23:59:00+01:00,2165660,
W92000004,Wales,2023-04-05 23:59:00+01:00,899882,8350
