Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2020-09-18 23:59:00+01:00,332984,37054
N92000002,Northern Ireland,2020-09-18 23:59:00+01:00,8943,575
S92000003,Scotland,2020-09-18 23:59:00+01:00,23776,2502
W92000004,Wales,2020-09-18 23:59:00+01:00,20233,1601
