Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2020-09-16 23:59:00+01:00,326425,37013
N92000002,Northern Ireland,2020-09-16 23:59:00+01:00,8631,573
S92000003,Scotland,2020-09-16 23:59:00+01:00,23283,2501
W92000004,Wales,2020-09-16 23:59:00+01:00,19880,1597
