Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2023-01-25 23:59:00+00:00,20503511,179176
S92000003,Scotland,2023-01-25 23:59:00+00:00,2148273,
W92000004,Wales,2023-01-25 23:59:00+00:00,895328,8219
