Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2022-05-17 23:59:00+01:00,33947,338,
E06000002,Middlesbrough,North East,2022-05-17 23:59:00+01:00,53045,484,
E06000003,Redcar and Cleveland,North East,2022-05-17 23:59:00+01:00,47817,437,
E06000004,Stockton-on-Tees,North East,2022-05-17 23:59:00+01:00,71864,615,
E06000005,Darlington,North East,2022-05-17 23:59:00+01:00,38130,358,
E06000006,Halton,North West,2022-05-17 23:59:00+01:00,49399,372,
E06000007,Warrington,North West,2022-05-17 23:59:00+01:00,77439,641,
E06000008,Blackburn with Darwen,North West,2022-05-17 23:59:00+01:00,56353,562,
E06000009,Blackpool,North West,2022-05-17 23:59:00+01:00,49671,630,
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2022-05-17 23:59:00+01:00,90554,909,
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2022-05-17 23:59:00+01:00,106827,1088,
E06000012,North East Lincolnshire,Yorkshire and The Humber,2022-05-17 23:59:00+01:00,53072,423,
E06000013,North Lincolnshire,Yorkshire and The Humber,2022-05-17 23:59:00+01:00,53670,443,
E06000014,York,Yorkshire and The Humber,2022-05-17 23:59:00+01:00,65547,463,
E06000015,Derby,East Midlands,2022-05-17 23:59:00+01:00,86749,862,
E06000016,Leicester,East Midlands,2022-05-17 23:59:00+01:00,120620,1064,
E06000017,Rutland,East Midlands,2022-05-17 23:59:00+01:00,11781,86,
E06000018,Nottingham,East Midlands,2022-05-17 23:59:00+01:00,110011,898,
E06000019,"Herefordshire, County of",West Midlands,2022-05-17 23:59:00+01:00,52953,409,
E06000020,Telford and Wrekin,West Midlands,2022-05-17 23:59:00+01:00,63396,393,
E06000021,Stoke-on-Trent,West Midlands,2022-05-17 23:59:00+01:00,88470,933,
E06000022,Bath and North East Somerset,South West,2022-05-17 23:59:00+01:00,60712,326,
E06000023,"Bristol, City of",South West,2022-05-17 23:59:00+01:00,168391,731,
E06000024,North Somerset,South West,2022-05-17 23:59:00+01:00,69456,484,
E06000025,South Gloucestershire,South West,2022-05-17 23:59:00+01:00,97865,504,
E06000026,Plymouth,South West,2022-05-17 23:59:00+01:00,89350,412,
E06000027,Torbay,South West,2022-05-17 23:59:00+01:00,43646,316,
E06000030,Swindon,South West,2022-05-17 23:59:00+01:00,73649,414,
E06000031,Peterborough,East of England,2022-05-17 23:59:00+01:00,74638,467,
E06000032,Luton,East of England,2022-05-17 23:59:00+01:00,75445,707,
E06000033,Southend-on-Sea,East of England,2022-05-17 23:59:00+01:00,61387,754,
E06000034,Thurrock,East of England,2022-05-17 23:59:00+01:00,62629,575,
E06000035,Medway,South East,2022-05-17 23:59:00+01:00,94363,935,
E06000036,Bracknell Forest,South East,2022-05-17 23:59:00+01:00,42917,229,
E06000037,West Berkshire,South East,2022-05-17 23:59:00+01:00,49826,270,
E06000038,Reading,South East,2022-05-17 23:59:00+01:00,57782,357,
E06000039,Slough,South East,2022-05-17 23:59:00+01:00,51954,374,
E06000040,Windsor and Maidenhead,South East,2022-05-17 23:59:00+01:00,51551,364,
E06000041,Wokingham,South East,2022-05-17 23:59:00+01:00,59692,308,
E06000042,Milton Keynes,South East,2022-05-17 23:59:00+01:00,98334,628,
E06000043,Brighton and Hove,South East,2022-05-17 23:59:00+01:00,95974,506,
E06000044,Portsmouth,South East,2022-05-17 23:59:00+01:00,71823,495,
E06000045,Southampton,South East,2022-05-17 23:59:00+01:00,82272,465,
E06000046,Isle of Wight,South East,2022-05-17 23:59:00+01:00,40448,396,
E06000047,County Durham,North East,2022-05-17 23:59:00+01:00,183491,1809,
E06000049,Cheshire East,North West,2022-05-17 23:59:00+01:00,130527,1185,
E06000050,Cheshire West and Chester,North West,2022-05-17 23:59:00+01:00,120950,1163,
E06000051,Shropshire,West Midlands,2022-05-17 23:59:00+01:00,97433,851,
E06000052,Cornwall and Isles of Scilly,South West,2022-05-17 23:59:00+01:00,159132,913,
E06000054,Wiltshire,South West,2022-05-17 23:59:00+01:00,151732,942,
E06000055,Bedford,East of England,2022-05-17 23:59:00+01:00,64497,635,
E06000056,Central Bedfordshire,East of England,2022-05-17 23:59:00+01:00,98479,787,
E06000057,Northumberland,North East,2022-05-17 23:59:00+01:00,107461,1046,
E06000058,"Bournemouth, Christchurch and Poole",South West,2022-05-17 23:59:00+01:00,134898,1119,
E06000059,Dorset,South West,2022-05-17 23:59:00+01:00,106855,826,
E08000001,Bolton,North West,2022-05-17 23:59:00+01:00,94957,987,
E08000002,Bury,North West,2022-05-17 23:59:00+01:00,66349,753,
E08000003,Manchester,North West,2022-05-17 23:59:00+01:00,193680,1339,
E08000004,Oldham,North West,2022-05-17 23:59:00+01:00,79418,856,
E08000005,Rochdale,North West,2022-05-17 23:59:00+01:00,77051,862,
E08000006,Salford,North West,2022-05-17 23:59:00+01:00,96147,777,
E08000007,Stockport,North West,2022-05-17 23:59:00+01:00,103590,912,
E08000008,Tameside,North West,2022-05-17 23:59:00+01:00,80671,876,
E08000009,Trafford,North West,2022-05-17 23:59:00+01:00,85399,680,
E08000010,Wigan,North West,2022-05-17 23:59:00+01:00,116738,1281,
E08000011,Knowsley,North West,2022-05-17 23:59:00+01:00,59966,558,
E08000012,Liverpool,North West,2022-05-17 23:59:00+01:00,176542,1657,
E08000013,St. Helens,North West,2022-05-17 23:59:00+01:00,67124,665,
E08000014,Sefton,North West,2022-05-17 23:59:00+01:00,99157,1068,
E08000015,Wirral,North West,2022-05-17 23:59:00+01:00,113214,1075,
E08000016,Barnsley,Yorkshire and The Humber,2022-05-17 23:59:00+01:00,89897,1130,
E08000017,Doncaster,Yorkshire and The Humber,2022-05-17 23:59:00+01:00,108398,1176,
E08000018,Rotherham,Yorkshire and The Humber,2022-05-17 23:59:00+01:00,93544,1088,
E08000019,Sheffield,Yorkshire and The Humber,2022-05-17 23:59:00+01:00,189381,1640,
E08000021,Newcastle upon Tyne,North East,2022-05-17 23:59:00+01:00,107102,619,
E08000022,North Tyneside,North East,2022-05-17 23:59:00+01:00,78260,615,
E08000023,South Tyneside,North East,2022-05-17 23:59:00+01:00,54828,591,
E08000024,Sunderland,North East,2022-05-17 23:59:00+01:00,99817,1070,
E08000025,Birmingham,West Midlands,2022-05-17 23:59:00+01:00,346549,3567,
E08000026,Coventry,West Midlands,2022-05-17 23:59:00+01:00,111820,827,
E08000027,Dudley,West Midlands,2022-05-17 23:59:00+01:00,109228,1032,
E08000028,Sandwell,West Midlands,2022-05-17 23:59:00+01:00,110693,1288,
E08000029,Solihull,West Midlands,2022-05-17 23:59:00+01:00,73323,708,
E08000030,Walsall,West Midlands,2022-05-17 23:59:00+01:00,93750,1075,
E08000031,Wolverhampton,West Midlands,2022-05-17 23:59:00+01:00,89197,941,
E08000032,Bradford,Yorkshire and The Humber,2022-05-17 23:59:00+01:00,173040,1545,
E08000033,Calderdale,Yorkshire and The Humber,2022-05-17 23:59:00+01:00,67301,476,
E08000034,Kirklees,Yorkshire and The Humber,2022-05-17 23:59:00+01:00,138998,1165,
E08000035,Leeds,Yorkshire and The Humber,2022-05-17 23:59:00+01:00,275993,1842,
E08000036,Wakefield,Yorkshire and The Humber,2022-05-17 23:59:00+01:00,118134,1075,
E08000037,Gateshead,North East,2022-05-17 23:59:00+01:00,70215,615,
E09000002,Barking and Dagenham,London,2022-05-17 23:59:00+01:00,69347,586,
E09000003,Barnet,London,2022-05-17 23:59:00+01:00,126222,940,
E09000004,Bexley,London,2022-05-17 23:59:00+01:00,81720,720,
E09000005,Brent,London,2022-05-17 23:59:00+01:00,102028,887,
E09000006,Bromley,London,2022-05-17 23:59:00+01:00,108964,766,
E09000007,Camden,London,2022-05-17 23:59:00+01:00,72282,354,
E09000008,Croydon,London,2022-05-17 23:59:00+01:00,124364,1031,
E09000009,Ealing,London,2022-05-17 23:59:00+01:00,119181,830,
E09000010,Enfield,London,2022-05-17 23:59:00+01:00,96786,745,
E09000011,Greenwich,London,2022-05-17 23:59:00+01:00,90599,568,
E09000012,Hackney and City of London,London,2022-05-17 23:59:00+01:00,90349,564,
E09000013,Hammersmith and Fulham,London,2022-05-17 23:59:00+01:00,63534,319,
E09000014,Haringey,London,2022-05-17 23:59:00+01:00,83327,502,
E09000015,Harrow,London,2022-05-17 23:59:00+01:00,81709,640,
E09000016,Havering,London,2022-05-17 23:59:00+01:00,89767,1026,
E09000017,Hillingdon,London,2022-05-17 23:59:00+01:00,101305,758,
E09000018,Hounslow,London,2022-05-17 23:59:00+01:00,94872,703,
E09000019,Islington,London,2022-05-17 23:59:00+01:00,74481,376,
E09000020,Kensington and Chelsea,London,2022-05-17 23:59:00+01:00,44851,299,
E09000021,Kingston upon Thames,London,2022-05-17 23:59:00+01:00,60030,398,
E09000022,Lambeth,London,2022-05-17 23:59:00+01:00,112146,634,
E09000023,Lewisham,London,2022-05-17 23:59:00+01:00,96075,681,
E09000024,Merton,London,2022-05-17 23:59:00+01:00,72552,501,
E09000025,Newham,London,2022-05-17 23:59:00+01:00,107357,784,
E09000026,Redbridge,London,2022-05-17 23:59:00+01:00,100499,923,
E09000027,Richmond upon Thames,London,2022-05-17 23:59:00+01:00,66704,369,
E09000028,Southwark,London,2022-05-17 23:59:00+01:00,102578,477,
E09000029,Sutton,London,2022-05-17 23:59:00+01:00,73302,564,
E09000030,Tower Hamlets,London,2022-05-17 23:59:00+01:00,106510,486,
E09000031,Waltham Forest,London,2022-05-17 23:59:00+01:00,90180,628,
E09000032,Wandsworth,London,2022-05-17 23:59:00+01:00,117051,586,
E09000033,Westminster,London,2022-05-17 23:59:00+01:00,68302,399,
E10000002,Buckinghamshire,South East,2022-05-17 23:59:00+01:00,181772,1310,
E10000003,Cambridgeshire,East of England,2022-05-17 23:59:00+01:00,211396,1140,
E10000006,Cumbria,North West,2022-05-17 23:59:00+01:00,160093,1776,
E10000007,Derbyshire,East Midlands,2022-05-17 23:59:00+01:00,258510,2590,
E10000008,Devon,South West,2022-05-17 23:59:00+01:00,235641,1329,
E10000011,East Sussex,South East,2022-05-17 23:59:00+01:00,165739,1818,
E10000012,Essex,East of England,2022-05-17 23:59:00+01:00,500906,4962,
E10000013,Gloucestershire,South West,2022-05-17 23:59:00+01:00,192581,1379,
E10000014,Hampshire,South East,2022-05-17 23:59:00+01:00,445364,3153,
E10000015,Hertfordshire,East of England,2022-05-17 23:59:00+01:00,405677,3195,
E10000016,Kent,South East,2022-05-17 23:59:00+01:00,508869,5029,
E10000017,Lancashire,North West,2022-05-17 23:59:00+01:00,419563,4089,
E10000018,Leicestershire,East Midlands,2022-05-17 23:59:00+01:00,236536,1856,
E10000019,Lincolnshire,East Midlands,2022-05-17 23:59:00+01:00,231081,2255,
E10000020,Norfolk,East of England,2022-05-17 23:59:00+01:00,264605,2602,
E10000021,Northamptonshire,East Midlands,2022-05-17 23:59:00+01:00,255949,1949,
E10000023,North Yorkshire,Yorkshire and The Humber,2022-05-17 23:59:00+01:00,187513,1387,
E10000024,Nottinghamshire,East Midlands,2022-05-17 23:59:00+01:00,280398,2529,
E10000025,Oxfordshire,South East,2022-05-17 23:59:00+01:00,229915,1083,
E10000027,Somerset,South West,2022-05-17 23:59:00+01:00,166757,1146,
E10000028,Staffordshire,West Midlands,2022-05-17 23:59:00+01:00,294243,3115,
E10000029,Suffolk,East of England,2022-05-17 23:59:00+01:00,219243,2021,
E10000030,Surrey,South East,2022-05-17 23:59:00+01:00,410158,3164,
E10000031,Warwickshire,West Midlands,2022-05-17 23:59:00+01:00,196266,1479,
E10000032,West Sussex,South East,2022-05-17 23:59:00+01:00,276033,2016,
E10000034,Worcestershire,West Midlands,2022-05-17 23:59:00+01:00,186381,1655,
N09000001,Antrim and Newtownabbey,,2022-05-17 23:59:00+01:00,55248,307,
N09000002,"Armagh City, Banbridge and Craigavon",,2022-05-17 23:59:00+01:00,81686,461,
N09000003,Belfast,,2022-05-17 23:59:00+01:00,129159,626,
N09000004,Causeway Coast and Glens,,2022-05-17 23:59:00+01:00,47501,279,
N09000005,Derry City and Strabane,,2022-05-17 23:59:00+01:00,62239,224,
N09000006,Fermanagh and Omagh,,2022-05-17 23:59:00+01:00,42575,163,
N09000007,Lisburn and Castlereagh,,2022-05-17 23:59:00+01:00,55126,266,
N09000008,Mid and East Antrim,,2022-05-17 23:59:00+01:00,48029,294,
N09000009,Mid Ulster,,2022-05-17 23:59:00+01:00,56446,316,
N09000010,"Newry, Mourne and Down",,2022-05-17 23:59:00+01:00,68212,264,
N09000011,Ards and North Down,,2022-05-17 23:59:00+01:00,55206,224,
W06000001,Isle of Anglesey,,2022-05-17 23:59:00+01:00,14788,,
W06000002,Gwynedd,,2022-05-17 23:59:00+01:00,26941,,
W06000003,Conwy,,2022-05-17 23:59:00+01:00,26379,,
W06000004,Denbighshire,,2022-05-17 23:59:00+01:00,24580,,
W06000005,Flintshire,,2022-05-17 23:59:00+01:00,39007,,
W06000006,Wrexham,,2022-05-17 23:59:00+01:00,37847,,
W06000008,Ceredigion,,2022-05-17 23:59:00+01:00,12852,,
W06000009,Pembrokeshire,,2022-05-17 23:59:00+01:00,26248,,
W06000010,Carmarthenshire,,2022-05-17 23:59:00+01:00,47836,,
W06000011,Swansea,,2022-05-17 23:59:00+01:00,68485,,
W06000012,Neath Port Talbot,,2022-05-17 23:59:00+01:00,42556,,
W06000013,Bridgend,,2022-05-17 23:59:00+01:00,40808,,
W06000014,Vale of Glamorgan,,2022-05-17 23:59:00+01:00,36852,,
W06000015,Cardiff,,2022-05-17 23:59:00+01:00,102774,,
W06000016,Rhondda Cynon Taf,,2022-05-17 23:59:00+01:00,71194,,
W06000018,Caerphilly,,2022-05-17 23:59:00+01:00,51306,,
W06000019,Blaenau Gwent,,2022-05-17 23:59:00+01:00,21258,,
W06000020,Torfaen,,2022-05-17 23:59:00+01:00,26954,,
W06000021,Monmouthshire,,2022-05-17 23:59:00+01:00,20018,,
W06000022,Newport,,2022-05-17 23:59:00+01:00,44161,,
W06000023,Powys,,2022-05-17 23:59:00+01:00,26287,,
W06000024,Merthyr Tydfil,,2022-05-17 23:59:00+01:00,19306,,
