Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-06-03 23:59:00+01:00,3926154,112415
N92000002,Northern Ireland,2021-06-03 23:59:00+01:00,122895,2154
S92000003,Scotland,2021-06-03 23:59:00+01:00,237901,7674
W92000004,Wales,2021-06-03 23:59:00+01:00,212928,5569
