Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2022-05-17 23:59:00+01:00,18681566,154454
N92000002,Northern Ireland,2022-05-17 23:59:00+01:00,712437,3440
W92000004,Wales,2022-05-17 23:59:00+01:00,873963,7445
