Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-05-28 23:59:00+01:00,3908214,112379
N92000002,Northern Ireland,2021-05-28 23:59:00+01:00,122507,2152
S92000003,Scotland,2021-05-28 23:59:00+01:00,234312,7668
W92000004,Wales,2021-05-28 23:59:00+01:00,212672,5569
