Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-02-28 23:59:00+00:00,3658352,108323
N92000002,Northern Ireland,2021-02-28 23:59:00+00:00,112493,2055
S92000003,Scotland,2021-02-28 23:59:00+00:00,202084,7131
W92000004,Wales,2021-02-28 23:59:00+00:00,203625,5340
