Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2022-01-02 23:59:00+00:00,11272332,129432
N92000002,Northern Ireland,2022-01-02 23:59:00+00:00,402069,2980
S92000003,Scotland,2022-01-02 23:59:00+00:00,945871,9858
W92000004,Wales,2022-01-02 23:59:00+00:00,646159,6581
