Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-03-27T23:59:00+00:00,82
E09000003,Barnet,London,2020-03-27T23:59:00+00:00,115
E08000016,Barnsley,Yorkshire and The Humber,2020-03-27T23:59:00+00:00,42
E06000022,Bath and North East Somerset,South West,2020-03-27T23:59:00+00:00,26
E06000055,Bedford,East of England,2020-03-27T23:59:00+00:00,20
E09000004,Bexley,London,2020-03-27T23:59:00+00:00,85
E08000025,Birmingham,West Midlands,2020-03-27T23:59:00+00:00,366
E06000008,Blackburn with Darwen,North West,2020-03-27T23:59:00+00:00,7
E06000009,Blackpool,North West,2020-03-27T23:59:00+00:00,9
E08000001,Bolton,North West,2020-03-27T23:59:00+00:00,27
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-03-27T23:59:00+00:00,20
E06000036,Bracknell Forest,South East,2020-03-27T23:59:00+00:00,16
E08000032,Bradford,Yorkshire and The Humber,2020-03-27T23:59:00+00:00,29
E09000005,Brent,London,2020-03-27T23:59:00+00:00,265
E06000043,Brighton and Hove,South East,2020-03-27T23:59:00+00:00,33
E06000023,"Bristol, City of",South West,2020-03-27T23:59:00+00:00,56
E09000006,Bromley,London,2020-03-27T23:59:00+00:00,188
E10000002,Buckinghamshire,South East,2020-03-27T23:59:00+00:00,106
E08000002,Bury,North West,2020-03-27T23:59:00+00:00,30
E08000033,Calderdale,Yorkshire and The Humber,2020-03-27T23:59:00+00:00,11
E10000003,Cambridgeshire,East of England,2020-03-27T23:59:00+00:00,68
E09000007,Camden,London,2020-03-27T23:59:00+00:00,99
E06000056,Central Bedfordshire,East of England,2020-03-27T23:59:00+00:00,42
E06000049,Cheshire East,North West,2020-03-27T23:59:00+00:00,35
E06000050,Cheshire West and Chester,North West,2020-03-27T23:59:00+00:00,25
E06000052,Cornwall and Isles of Scilly,South West,2020-03-27T23:59:00+00:00,48
E06000047,County Durham,North East,2020-03-27T23:59:00+00:00,56
E08000026,Coventry,West Midlands,2020-03-27T23:59:00+00:00,47
E09000008,Croydon,London,2020-03-27T23:59:00+00:00,219
E10000006,Cumbria,North West,2020-03-27T23:59:00+00:00,211
E06000005,Darlington,North East,2020-03-27T23:59:00+00:00,11
E06000015,Derby,East Midlands,2020-03-27T23:59:00+00:00,77
E10000007,Derbyshire,East Midlands,2020-03-27T23:59:00+00:00,170
E10000008,Devon,South West,2020-03-27T23:59:00+00:00,65
E08000017,Doncaster,Yorkshire and The Humber,2020-03-27T23:59:00+00:00,24
E06000059,Dorset,South West,2020-03-27T23:59:00+00:00,29
E08000027,Dudley,West Midlands,2020-03-27T23:59:00+00:00,81
E09000009,Ealing,London,2020-03-27T23:59:00+00:00,209
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-03-27T23:59:00+00:00,23
E10000011,East Sussex,South East,2020-03-27T23:59:00+00:00,39
E09000010,Enfield,London,2020-03-27T23:59:00+00:00,136
E10000012,Essex,East of England,2020-03-27T23:59:00+00:00,166
E08000037,Gateshead,North East,2020-03-27T23:59:00+00:00,23
E10000013,Gloucestershire,South West,2020-03-27T23:59:00+00:00,78
E09000011,Greenwich,London,2020-03-27T23:59:00+00:00,128
E09000012,Hackney and City of London,London,2020-03-27T23:59:00+00:00,134
E06000006,Halton,North West,2020-03-27T23:59:00+00:00,10
E09000013,Hammersmith and Fulham,London,2020-03-27T23:59:00+00:00,112
E10000014,Hampshire,South East,2020-03-27T23:59:00+00:00,317
E09000014,Haringey,London,2020-03-27T23:59:00+00:00,113
E09000015,Harrow,London,2020-03-27T23:59:00+00:00,196
E06000001,Hartlepool,North East,2020-03-27T23:59:00+00:00,6
E09000016,Havering,London,2020-03-27T23:59:00+00:00,82
E06000019,"Herefordshire, County of",West Midlands,2020-03-27T23:59:00+00:00,23
E10000015,Hertfordshire,East of England,2020-03-27T23:59:00+00:00,206
E09000017,Hillingdon,London,2020-03-27T23:59:00+00:00,129
E09000018,Hounslow,London,2020-03-27T23:59:00+00:00,126
E06000046,Isle of Wight,South East,2020-03-27T23:59:00+00:00,8
E09000019,Islington,London,2020-03-27T23:59:00+00:00,120
E09000020,Kensington and Chelsea,London,2020-03-27T23:59:00+00:00,116
E10000016,Kent,South East,2020-03-27T23:59:00+00:00,182
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-03-27T23:59:00+00:00,5
E09000021,Kingston upon Thames,London,2020-03-27T23:59:00+00:00,52
E08000034,Kirklees,Yorkshire and The Humber,2020-03-27T23:59:00+00:00,33
E08000011,Knowsley,North West,2020-03-27T23:59:00+00:00,15
E09000022,Lambeth,London,2020-03-27T23:59:00+00:00,276
E10000017,Lancashire,North West,2020-03-27T23:59:00+00:00,141
E08000035,Leeds,Yorkshire and The Humber,2020-03-27T23:59:00+00:00,80
E06000016,Leicester,East Midlands,2020-03-27T23:59:00+00:00,61
E10000018,Leicestershire,East Midlands,2020-03-27T23:59:00+00:00,128
E09000023,Lewisham,London,2020-03-27T23:59:00+00:00,158
E10000019,Lincolnshire,East Midlands,2020-03-27T23:59:00+00:00,39
E08000012,Liverpool,North West,2020-03-27T23:59:00+00:00,100
E06000032,Luton,East of England,2020-03-27T23:59:00+00:00,47
E08000003,Manchester,North West,2020-03-27T23:59:00+00:00,63
E06000035,Medway,South East,2020-03-27T23:59:00+00:00,48
E09000024,Merton,London,2020-03-27T23:59:00+00:00,128
E06000002,Middlesbrough,North East,2020-03-27T23:59:00+00:00,17
E06000042,Milton Keynes,South East,2020-03-27T23:59:00+00:00,58
E08000021,Newcastle upon Tyne,North East,2020-03-27T23:59:00+00:00,121
E09000025,Newham,London,2020-03-27T23:59:00+00:00,148
E10000020,Norfolk,East of England,2020-03-27T23:59:00+00:00,70
E06000012,North East Lincolnshire,Yorkshire and The Humber,2020-03-27T23:59:00+00:00,5
E06000013,North Lincolnshire,Yorkshire and The Humber,2020-03-27T23:59:00+00:00,6
E06000024,North Somerset,South West,2020-03-27T23:59:00+00:00,24
E08000022,North Tyneside,North East,2020-03-27T23:59:00+00:00,36
E10000023,North Yorkshire,Yorkshire and The Humber,2020-03-27T23:59:00+00:00,69
E10000021,Northamptonshire,East Midlands,2020-03-27T23:59:00+00:00,86
E06000057,Northumberland,North East,2020-03-27T23:59:00+00:00,45
E06000018,Nottingham,East Midlands,2020-03-27T23:59:00+00:00,79
E10000024,Nottinghamshire,East Midlands,2020-03-27T23:59:00+00:00,135
E08000004,Oldham,North West,2020-03-27T23:59:00+00:00,51
E10000025,Oxfordshire,South East,2020-03-27T23:59:00+00:00,113
E06000031,Peterborough,East of England,2020-03-27T23:59:00+00:00,11
E06000026,Plymouth,South West,2020-03-27T23:59:00+00:00,32
E06000044,Portsmouth,South East,2020-03-27T23:59:00+00:00,50
E06000038,Reading,South East,2020-03-27T23:59:00+00:00,25
E09000026,Redbridge,London,2020-03-27T23:59:00+00:00,115
E06000003,Redcar and Cleveland,North East,2020-03-27T23:59:00+00:00,13
E09000027,Richmond upon Thames,London,2020-03-27T23:59:00+00:00,68
E08000005,Rochdale,North West,2020-03-27T23:59:00+00:00,40
E08000018,Rotherham,Yorkshire and The Humber,2020-03-27T23:59:00+00:00,39
E06000017,Rutland,East Midlands,2020-03-27T23:59:00+00:00,0
E08000006,Salford,North West,2020-03-27T23:59:00+00:00,58
E08000028,Sandwell,West Midlands,2020-03-27T23:59:00+00:00,103
E08000014,Sefton,North West,2020-03-27T23:59:00+00:00,30
E08000019,Sheffield,Yorkshire and The Humber,2020-03-27T23:59:00+00:00,286
E06000051,Shropshire,West Midlands,2020-03-27T23:59:00+00:00,53
E06000039,Slough,South East,2020-03-27T23:59:00+00:00,59
E08000029,Solihull,West Midlands,2020-03-27T23:59:00+00:00,39
E10000027,Somerset,South West,2020-03-27T23:59:00+00:00,25
E06000025,South Gloucestershire,South West,2020-03-27T23:59:00+00:00,37
E08000023,South Tyneside,North East,2020-03-27T23:59:00+00:00,19
E06000045,Southampton,South East,2020-03-27T23:59:00+00:00,37
E06000033,Southend-on-Sea,East of England,2020-03-27T23:59:00+00:00,17
E09000028,Southwark,London,2020-03-27T23:59:00+00:00,290
E08000013,St. Helens,North West,2020-03-27T23:59:00+00:00,32
E10000028,Staffordshire,West Midlands,2020-03-27T23:59:00+00:00,145
E08000007,Stockport,North West,2020-03-27T23:59:00+00:00,59
E06000004,Stockton-on-Tees,North East,2020-03-27T23:59:00+00:00,24
E06000021,Stoke-on-Trent,West Midlands,2020-03-27T23:59:00+00:00,21
E10000029,Suffolk,East of England,2020-03-27T23:59:00+00:00,61
E08000024,Sunderland,North East,2020-03-27T23:59:00+00:00,55
E10000030,Surrey,South East,2020-03-27T23:59:00+00:00,271
E09000029,Sutton,London,2020-03-27T23:59:00+00:00,69
E06000030,Swindon,South West,2020-03-27T23:59:00+00:00,16
E08000008,Tameside,North West,2020-03-27T23:59:00+00:00,43
E06000020,Telford and Wrekin,West Midlands,2020-03-27T23:59:00+00:00,21
E06000034,Thurrock,East of England,2020-03-27T23:59:00+00:00,26
E06000027,Torbay,South West,2020-03-27T23:59:00+00:00,23
E09000030,Tower Hamlets,London,2020-03-27T23:59:00+00:00,129
E08000009,Trafford,North West,2020-03-27T23:59:00+00:00,53
E08000036,Wakefield,Yorkshire and The Humber,2020-03-27T23:59:00+00:00,34
E08000030,Walsall,West Midlands,2020-03-27T23:59:00+00:00,100
E09000031,Waltham Forest,London,2020-03-27T23:59:00+00:00,130
E09000032,Wandsworth,London,2020-03-27T23:59:00+00:00,228
E06000007,Warrington,North West,2020-03-27T23:59:00+00:00,15
E10000031,Warwickshire,West Midlands,2020-03-27T23:59:00+00:00,101
E06000037,West Berkshire,South East,2020-03-27T23:59:00+00:00,32
E10000032,West Sussex,South East,2020-03-27T23:59:00+00:00,86
E09000033,Westminster,London,2020-03-27T23:59:00+00:00,189
E08000010,Wigan,North West,2020-03-27T23:59:00+00:00,21
E06000054,Wiltshire,South West,2020-03-27T23:59:00+00:00,54
E06000040,Windsor and Maidenhead,South East,2020-03-27T23:59:00+00:00,37
E08000015,Wirral,North West,2020-03-27T23:59:00+00:00,32
E06000041,Wokingham,South East,2020-03-27T23:59:00+00:00,22
E08000031,Wolverhampton,West Midlands,2020-03-27T23:59:00+00:00,128
E10000034,Worcestershire,West Midlands,2020-03-27T23:59:00+00:00,93
E06000014,York,Yorkshire and The Humber,2020-03-27T23:59:00+00:00,17
