Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-07-05 13:05:31.278455+00:00,707
E09000003,Barnet,London,2020-07-05 13:05:31.278455+00:00,1585
E08000025,Birmingham,West Midlands,2020-07-05 13:05:31.278455+00:00,4791
E08000001,Bolton,North West,2020-07-05 13:05:31.278455+00:00,1802
E09000005,Brent,London,2020-07-05 13:05:31.278455+00:00,1730
E09000007,Camden,London,2020-07-05 13:05:31.278455+00:00,700
E06000056,Central Bedfordshire,East of England,2020-07-05 13:05:31.278455+00:00,1211
E06000050,Cheshire West and Chester,North West,2020-07-05 13:05:31.278455+00:00,1941
E06000005,Darlington,North East,2020-07-05 13:05:31.278455+00:00,601
E09000009,Ealing,London,2020-07-05 13:05:31.278455+00:00,1552
E09000015,Harrow,London,2020-07-05 13:05:31.278455+00:00,1271
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-07-05 13:05:31.278455+00:00,1535
E10000017,Lancashire,North West,2020-07-05 13:05:31.278455+00:00,6619
E08000035,Leeds,Yorkshire and The Humber,2020-07-05 13:05:31.278455+00:00,3601
E09000023,Lewisham,London,2020-07-05 13:05:31.278455+00:00,1190
E08000012,Liverpool,North West,2020-07-05 13:05:31.278455+00:00,2439
E06000002,Middlesbrough,North East,2020-07-05 13:05:31.278455+00:00,950
E06000042,Milton Keynes,South East,2020-07-05 13:05:31.278455+00:00,849
E10000023,North Yorkshire,Yorkshire and The Humber,2020-07-05 13:05:31.278455+00:00,2514
E06000018,Nottingham,East Midlands,2020-07-05 13:05:31.278455+00:00,1169
E06000026,Plymouth,South West,2020-07-05 13:05:31.278455+00:00,656
E06000038,Reading,South East,2020-07-05 13:05:31.278455+00:00,766
E08000006,Salford,North West,2020-07-05 13:05:31.278455+00:00,1306
E08000014,Sefton,North West,2020-07-05 13:05:31.278455+00:00,1502
E06000051,Shropshire,West Midlands,2020-07-05 13:05:31.278455+00:00,1393
E06000039,Slough,South East,2020-07-05 13:05:31.278455+00:00,635
E10000027,Somerset,South West,2020-07-05 13:05:31.278455+00:00,1276
E08000007,Stockport,North West,2020-07-05 13:05:31.278455+00:00,1623
E06000004,Stockton-on-Tees,North East,2020-07-05 13:05:31.278455+00:00,959
E08000024,Sunderland,North East,2020-07-05 13:05:31.278455+00:00,1761
E06000007,Warrington,North West,2020-07-05 13:05:31.278455+00:00,1314
E10000032,West Sussex,South East,2020-07-05 13:05:31.278455+00:00,2689
E06000054,Wiltshire,South West,2020-07-05 13:05:31.278455+00:00,1239
E06000040,Windsor and Maidenhead,South East,2020-07-05 13:05:31.278455+00:00,399
E08000015,Wirral,North West,2020-07-05 13:05:31.278455+00:00,2018
E06000055,Bedford,East of England,2020-07-05 13:05:31.278455+00:00,1238
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-07-05 13:05:31.278455+00:00,808
E06000036,Bracknell Forest,South East,2020-07-05 13:05:31.278455+00:00,375
E06000023,"Bristol, City of",South West,2020-07-05 13:05:31.278455+00:00,1280
E10000002,Buckinghamshire,South East,2020-07-05 13:05:31.278455+00:00,1669
E06000049,Cheshire East,North West,2020-07-05 13:05:31.278455+00:00,2182
E06000052,Cornwall and Isles of Scilly,South West,2020-07-05 13:05:31.278455+00:00,889
E09000008,Croydon,London,2020-07-05 13:05:31.278455+00:00,1845
E10000008,Devon,South West,2020-07-05 13:05:31.278455+00:00,1187
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-07-05 13:05:31.278455+00:00,1638
E10000011,East Sussex,South East,2020-07-05 13:05:31.278455+00:00,1488
E09000011,Greenwich,London,2020-07-05 13:05:31.278455+00:00,947
E09000014,Haringey,London,2020-07-05 13:05:31.278455+00:00,740
E06000001,Hartlepool,North East,2020-07-05 13:05:31.278455+00:00,591
E09000016,Havering,London,2020-07-05 13:05:31.278455+00:00,931
E06000019,"Herefordshire, County of",West Midlands,2020-07-05 13:05:31.278455+00:00,745
E09000017,Hillingdon,London,2020-07-05 13:05:31.278455+00:00,1090
E09000020,Kensington and Chelsea,London,2020-07-05 13:05:31.278455+00:00,554
E08000034,Kirklees,Yorkshire and The Humber,2020-07-05 13:05:31.278455+00:00,1996
E06000016,Leicester,East Midlands,2020-07-05 13:05:31.278455+00:00,3850
E09000024,Merton,London,2020-07-05 13:05:31.278455+00:00,934
E09000025,Newham,London,2020-07-05 13:05:31.278455+00:00,1263
E10000020,Norfolk,East of England,2020-07-05 13:05:31.278455+00:00,2848
E08000022,North Tyneside,North East,2020-07-05 13:05:31.278455+00:00,912
E10000021,Northamptonshire,East Midlands,2020-07-05 13:05:31.278455+00:00,3142
E08000004,Oldham,North West,2020-07-05 13:05:31.278455+00:00,1833
E06000003,Redcar and Cleveland,North East,2020-07-05 13:05:31.278455+00:00,699
E06000017,Rutland,East Midlands,2020-07-05 13:05:31.278455+00:00,90
E08000029,Solihull,West Midlands,2020-07-05 13:05:31.278455+00:00,882
E09000028,Southwark,London,2020-07-05 13:05:31.278455+00:00,1435
E08000013,St. Helens,North West,2020-07-05 13:05:31.278455+00:00,1190
E10000029,Suffolk,East of England,2020-07-05 13:05:31.278455+00:00,2611
E06000034,Thurrock,East of England,2020-07-05 13:05:31.278455+00:00,543
E09000030,Tower Hamlets,London,2020-07-05 13:05:31.278455+00:00,793
E09000031,Waltham Forest,London,2020-07-05 13:05:31.278455+00:00,1009
E09000033,Westminster,London,2020-07-05 13:05:31.278455+00:00,773
E06000041,Wokingham,South East,2020-07-05 13:05:31.278455+00:00,587
E09000004,Bexley,London,2020-07-05 13:05:31.278455+00:00,1047
E06000008,Blackburn with Darwen,North West,2020-07-05 13:05:31.278455+00:00,999
E06000009,Blackpool,North West,2020-07-05 13:05:31.278455+00:00,1016
E08000032,Bradford,Yorkshire and The Humber,2020-07-05 13:05:31.278455+00:00,4168
E06000043,Brighton and Hove,South East,2020-07-05 13:05:31.278455+00:00,766
E10000003,Cambridgeshire,East of England,2020-07-05 13:05:31.278455+00:00,2190
E06000047,County Durham,North East,2020-07-05 13:05:31.278455+00:00,3303
E08000026,Coventry,West Midlands,2020-07-05 13:05:31.278455+00:00,1328
E10000006,Cumbria,North West,2020-07-05 13:05:31.278455+00:00,2666
E06000015,Derby,East Midlands,2020-07-05 13:05:31.278455+00:00,1264
E08000017,Doncaster,Yorkshire and The Humber,2020-07-05 13:05:31.278455+00:00,1967
E08000027,Dudley,West Midlands,2020-07-05 13:05:31.278455+00:00,1301
E08000037,Gateshead,North East,2020-07-05 13:05:31.278455+00:00,1273
