Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-10-27 23:59:00+01:00,7564400,122145
N92000002,Northern Ireland,2021-10-27 23:59:00+01:00,270621,2675
S92000003,Scotland,2021-10-27 23:59:00+01:00,632397,9099
W92000004,Wales,2021-10-27 23:59:00+01:00,429731,6122
