Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-05-11 12:57:05.765360+00:00,477
E09000003,Barnet,London,2020-05-11 12:57:05.765360+00:00,1252
E08000016,Barnsley,Yorkshire and The Humber,2020-05-11 12:57:05.765360+00:00,775
E06000022,Bath and North East Somerset,South West,2020-05-11 12:57:05.765360+00:00,223
E06000055,Bedford,East of England,2020-05-11 12:57:05.765360+00:00,504
E09000004,Bexley,London,2020-05-11 12:57:05.765360+00:00,666
E08000025,Birmingham,West Midlands,2020-05-11 12:57:05.765360+00:00,3125
E06000008,Blackburn with Darwen,North West,2020-05-11 12:57:05.765360+00:00,367
E06000009,Blackpool,North West,2020-05-11 12:57:05.765360+00:00,508
E08000001,Bolton,North West,2020-05-11 12:57:05.765360+00:00,903
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-05-11 12:57:05.765360+00:00,444
E06000036,Bracknell Forest,South East,2020-05-11 12:57:05.765360+00:00,231
E08000032,Bradford,Yorkshire and The Humber,2020-05-11 12:57:05.765360+00:00,1112
E09000005,Brent,London,2020-05-11 12:57:05.765360+00:00,1410
E06000043,Brighton and Hove,South East,2020-05-11 12:57:05.765360+00:00,400
E06000023,"Bristol, City of",South West,2020-05-11 12:57:05.765360+00:00,672
E09000006,Bromley,London,2020-05-11 12:57:05.765360+00:00,1184
E10000002,Buckinghamshire,South East,2020-05-11 12:57:05.765360+00:00,890
E08000002,Bury,North West,2020-05-11 12:57:05.765360+00:00,642
E08000033,Calderdale,Yorkshire and The Humber,2020-05-11 12:57:05.765360+00:00,274
E10000003,Cambridgeshire,East of England,2020-05-11 12:57:05.765360+00:00,924
E09000007,Camden,London,2020-05-11 12:57:05.765360+00:00,598
E06000056,Central Bedfordshire,East of England,2020-05-11 12:57:05.765360+00:00,553
E06000049,Cheshire East,North West,2020-05-11 12:57:05.765360+00:00,1031
E06000050,Cheshire West and Chester,North West,2020-05-11 12:57:05.765360+00:00,927
E09000001,City of London,London,2020-05-11 12:57:05.765360+00:00,16
E06000052,Cornwall and Isles of Scilly,South West,2020-05-11 12:57:05.765360+00:00,547
E06000047,County Durham,North East,2020-05-11 12:57:05.765360+00:00,1698
E08000026,Coventry,West Midlands,2020-05-11 12:57:05.765360+00:00,761
E09000008,Croydon,London,2020-05-11 12:57:05.765360+00:00,1455
E10000006,Cumbria,North West,2020-05-11 12:57:05.765360+00:00,2115
E06000005,Darlington,North East,2020-05-11 12:57:05.765360+00:00,330
E06000015,Derby,East Midlands,2020-05-11 12:57:05.765360+00:00,526
E10000007,Derbyshire,East Midlands,2020-05-11 12:57:05.765360+00:00,1455
E10000008,Devon,South West,2020-05-11 12:57:05.765360+00:00,776
E08000017,Doncaster,Yorkshire and The Humber,2020-05-11 12:57:05.765360+00:00,591
E06000059,Dorset,South West,2020-05-11 12:57:05.765360+00:00,347
E08000027,Dudley,West Midlands,2020-05-11 12:57:05.765360+00:00,876
E09000009,Ealing,London,2020-05-11 12:57:05.765360+00:00,1137
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-05-11 12:57:05.765360+00:00,749
E10000011,East Sussex,South East,2020-05-11 12:57:05.765360+00:00,648
E09000010,Enfield,London,2020-05-11 12:57:05.765360+00:00,856
E10000012,Essex,East of England,2020-05-11 12:57:05.765360+00:00,2907
E08000037,Gateshead,North East,2020-05-11 12:57:05.765360+00:00,970
E10000013,Gloucestershire,South West,2020-05-11 12:57:05.765360+00:00,1328
E09000011,Greenwich,London,2020-05-11 12:57:05.765360+00:00,664
E09000012,Hackney,London,2020-05-11 12:57:05.765360+00:00,624
E06000006,Halton,North West,2020-05-11 12:57:05.765360+00:00,347
