Area,Timestamp,Confirmed
Blekinge,2023-03-22T11:30:00+01:00,32351
Dalarna,2023-03-22T11:30:00+01:00,81084
Gotland,2023-03-22T11:30:00+01:00,12366
Gävleborg,2023-03-22T11:30:00+01:00,76051
Halland,2023-03-22T11:30:00+01:00,113287
Jämtland,2023-03-22T11:30:00+01:00,35398
Jönköping,2023-03-22T11:30:00+01:00,92737
Kalmar,2023-03-22T11:30:00+01:00,65744
Kronoberg,2023-03-22T11:30:00+01:00,54049
Norrbotten,2023-03-22T11:30:00+01:00,52143
Skåne,2023-03-22T11:30:00+01:00,357767
Stockholm,2023-03-22T11:30:00+01:00,620385
Södermanland,2023-03-22T11:30:00+01:00,71840
Uppsala,2023-03-22T11:30:00+01:00,97828
Värmland,2023-03-22T11:30:00+01:00,73080
Västerbotten,2023-03-22T11:30:00+01:00,62604
Västernorrland,2023-03-22T11:30:00+01:00,58817
Västmanland,2023-03-22T11:30:00+01:00,81190
Västra Götaland,2023-03-22T11:30:00+01:00,456066
Örebro,2023-03-22T11:30:00+01:00,104391
Östergötland,2023-03-22T11:30:00+01:00,102014
