Area,Timestamp,Confirmed
Blekinge,2020-04-02T11:30:00+02:00,30
Dalarna,2020-04-02T11:30:00+02:00,149
Gotland,2020-04-02T11:30:00+02:00,12
Gävleborg,2020-04-02T11:30:00+02:00,147
Halland,2020-04-02T11:30:00+02:00,115
Jämtland,2020-04-02T11:30:00+02:00,86
Jönköping,2020-04-02T11:30:00+02:00,188
Kalmar,2020-04-02T11:30:00+02:00,46
Kronoberg,2020-04-02T11:30:00+02:00,47
Norrbotten,2020-04-02T11:30:00+02:00,72
Skåne,2020-04-02T11:30:00+02:00,306
Stockholm,2020-04-02T11:30:00+02:00,2547
Södermanland,2020-04-02T11:30:00+02:00,364
Uppsala,2020-04-02T11:30:00+02:00,249
Värmland,2020-04-02T11:30:00+02:00,53
Västerbotten,2020-04-02T11:30:00+02:00,80
Västernorrland,2020-04-02T11:30:00+02:00,58
Västmanland,2020-04-02T11:30:00+02:00,112
Västra Götaland,2020-04-02T11:30:00+02:00,502
Örebro,2020-04-02T11:30:00+02:00,151
Östergötland,2020-04-02T11:30:00+02:00,561
