Area,Timestamp,Confirmed
Blekinge,2022-01-26T11:30:00+01:00,22511
Dalarna,2022-01-26T11:30:00+01:00,51707
Gotland,2022-01-26T11:30:00+01:00,8765
Gävleborg,2022-01-26T11:30:00+01:00,58163
Halland,2022-01-26T11:30:00+01:00,84398
Jämtland,2022-01-26T11:30:00+01:00,26374
Jönköping,2022-01-26T11:30:00+01:00,71123
Kalmar,2022-01-26T11:30:00+01:00,42279
Kronoberg,2022-01-26T11:30:00+01:00,37747
Norrbotten,2022-01-26T11:30:00+01:00,39790
Skåne,2022-01-26T11:30:00+01:00,278446
Stockholm,2022-01-26T11:30:00+01:00,498765
Södermanland,2022-01-26T11:30:00+01:00,52946
Uppsala,2022-01-26T11:30:00+01:00,72275
Värmland,2022-01-26T11:30:00+01:00,46537
Västerbotten,2022-01-26T11:30:00+01:00,42195
Västernorrland,2022-01-26T11:30:00+01:00,42585
Västmanland,2022-01-26T11:30:00+01:00,59137
Västra Götaland,2022-01-26T11:30:00+01:00,337945
Örebro,2022-01-26T11:30:00+01:00,67333
Östergötland,2022-01-26T11:30:00+01:00,74255
