Area,Timestamp,Confirmed
Blekinge,2021-08-16T11:30:00+02:00,13008
Dalarna,2021-08-16T11:30:00+02:00,27368
Gotland,2021-08-16T11:30:00+02:00,4400
Gävleborg,2021-08-16T11:30:00+02:00,36303
Halland,2021-08-16T11:30:00+02:00,41788
Jämtland,2021-08-16T11:30:00+02:00,12728
Jönköping,2021-08-16T11:30:00+02:00,44095
Kalmar,2021-08-16T11:30:00+02:00,24591
Kronoberg,2021-08-16T11:30:00+02:00,22689
Norrbotten,2021-08-16T11:30:00+02:00,26994
Skåne,2021-08-16T11:30:00+02:00,159106
Stockholm,2021-08-16T11:30:00+02:00,263017
Södermanland,2021-08-16T11:30:00+02:00,26275
Uppsala,2021-08-16T11:30:00+02:00,41085
Värmland,2021-08-16T11:30:00+02:00,20823
Västerbotten,2021-08-16T11:30:00+02:00,24193
Västernorrland,2021-08-16T11:30:00+02:00,27121
Västmanland,2021-08-16T11:30:00+02:00,28168
Västra Götaland,2021-08-16T11:30:00+02:00,193545
Örebro,2021-08-16T11:30:00+02:00,32630
Östergötland,2021-08-16T11:30:00+02:00,43031
