Area,Timestamp,Confirmed
Blekinge,2020-08-05T11:30:00+02:00,504
Dalarna,2020-08-05T11:30:00+02:00,1979
Gotland,2020-08-05T11:30:00+02:00,257
Gävleborg,2020-08-05T11:30:00+02:00,3150
Halland,2020-08-05T11:30:00+02:00,1794
Jämtland,2020-08-05T11:30:00+02:00,1149
Jönköping,2020-08-05T11:30:00+02:00,4731
Kalmar,2020-08-05T11:30:00+02:00,783
Kronoberg,2020-08-05T11:30:00+02:00,1175
Norrbotten,2020-08-05T11:30:00+02:00,1611
Skåne,2020-08-05T11:30:00+02:00,3777
Stockholm,2020-08-05T11:30:00+02:00,23528
Södermanland,2020-08-05T11:30:00+02:00,2394
Uppsala,2020-08-05T11:30:00+02:00,3593
Värmland,2020-08-05T11:30:00+02:00,1053
Västerbotten,2020-08-05T11:30:00+02:00,919
Västernorrland,2020-08-05T11:30:00+02:00,1792
Västmanland,2020-08-05T11:30:00+02:00,2663
Västra Götaland,2020-08-05T11:30:00+02:00,18580
Örebro,2020-08-05T11:30:00+02:00,2534
Östergötland,2020-08-05T11:30:00+02:00,3574
