Area,Timestamp,Confirmed
Blekinge,2021-09-28T11:30:00+02:00,13391
Dalarna,2021-09-28T11:30:00+02:00,28447
Gotland,2021-09-28T11:30:00+02:00,4562
Gävleborg,2021-09-28T11:30:00+02:00,36965
Halland,2021-09-28T11:30:00+02:00,42983
Jämtland,2021-09-28T11:30:00+02:00,13105
Jönköping,2021-09-28T11:30:00+02:00,45327
Kalmar,2021-09-28T11:30:00+02:00,25273
Kronoberg,2021-09-28T11:30:00+02:00,23399
Norrbotten,2021-09-28T11:30:00+02:00,27394
Skåne,2021-09-28T11:30:00+02:00,164430
Stockholm,2021-09-28T11:30:00+02:00,274234
Södermanland,2021-09-28T11:30:00+02:00,27014
Uppsala,2021-09-28T11:30:00+02:00,42172
Värmland,2021-09-28T11:30:00+02:00,21425
Västerbotten,2021-09-28T11:30:00+02:00,25427
Västernorrland,2021-09-28T11:30:00+02:00,27492
Västmanland,2021-09-28T11:30:00+02:00,29490
Västra Götaland,2021-09-28T11:30:00+02:00,201263
Örebro,2021-09-28T11:30:00+02:00,33826
Östergötland,2021-09-28T11:30:00+02:00,44408
