Area,Timestamp,Confirmed
Blekinge,2023-03-01T11:30:00+01:00,32337
Dalarna,2023-03-01T11:30:00+01:00,81021
Gotland,2023-03-01T11:30:00+01:00,12353
Gävleborg,2023-03-01T11:30:00+01:00,76007
Halland,2023-03-01T11:30:00+01:00,113143
Jämtland,2023-03-01T11:30:00+01:00,35369
Jönköping,2023-03-01T11:30:00+01:00,92566
Kalmar,2023-03-01T11:30:00+01:00,65678
Kronoberg,2023-03-01T11:30:00+01:00,54005
Norrbotten,2023-03-01T11:30:00+01:00,52072
Skåne,2023-03-01T11:30:00+01:00,357441
Stockholm,2023-03-01T11:30:00+01:00,619839
Södermanland,2023-03-01T11:30:00+01:00,71792
Uppsala,2023-03-01T11:30:00+01:00,97707
Värmland,2023-03-01T11:30:00+01:00,72981
Västerbotten,2023-03-01T11:30:00+01:00,62531
Västernorrland,2023-03-01T11:30:00+01:00,58761
Västmanland,2023-03-01T11:30:00+01:00,81125
Västra Götaland,2023-03-01T11:30:00+01:00,455637
Örebro,2023-03-01T11:30:00+01:00,104322
Östergötland,2023-03-01T11:30:00+01:00,101848
