Area,Timestamp,Confirmed
Blekinge,2020-03-28T11:30:00+01:00,17
Dalarna,2020-03-28T11:30:00+01:00,82
Gotland,2020-03-28T11:30:00+01:00,11
Gävleborg,2020-03-28T11:30:00+01:00,65
Halland,2020-03-28T11:30:00+01:00,88
Jämtland,2020-03-28T11:30:00+01:00,77
Jönköping,2020-03-28T11:30:00+01:00,103
Kalmar,2020-03-28T11:30:00+01:00,30
Kronoberg,2020-03-28T11:30:00+01:00,29
Norrbotten,2020-03-28T11:30:00+01:00,46
Skåne,2020-03-28T11:30:00+01:00,275
Stockholm,2020-03-28T11:30:00+01:00,1594
Södermanland,2020-03-28T11:30:00+01:00,168
Uppsala,2020-03-28T11:30:00+01:00,150
Värmland,2020-03-28T11:30:00+01:00,49
Västerbotten,2020-03-28T11:30:00+01:00,47
Västernorrland,2020-03-28T11:30:00+01:00,27
Västmanland,2020-03-28T11:30:00+01:00,50
Västra Götaland,2020-03-28T11:30:00+01:00,355
Örebro,2020-03-28T11:30:00+01:00,87
Östergötland,2020-03-28T11:30:00+01:00,314
