Area,Timestamp,Confirmed
Blekinge,2021-01-04T11:30:00+01:00,5338
Dalarna,2021-01-04T11:30:00+01:00,11269
Gotland,2021-01-04T11:30:00+01:00,2315
Gävleborg,2021-01-04T11:30:00+01:00,15831
Halland,2021-01-04T11:30:00+01:00,13935
Jämtland,2021-01-04T11:30:00+01:00,4725
Jönköping,2021-01-04T11:30:00+01:00,18164
Kalmar,2021-01-04T11:30:00+01:00,7226
Kronoberg,2021-01-04T11:30:00+01:00,9336
Norrbotten,2021-01-04T11:30:00+01:00,8026
Skåne,2021-01-04T11:30:00+01:00,74414
Stockholm,2021-01-04T11:30:00+01:00,123006
Södermanland,2021-01-04T11:30:00+01:00,9615
Uppsala,2021-01-04T11:30:00+01:00,18692
Värmland,2021-01-04T11:30:00+01:00,6427
Västerbotten,2021-01-04T11:30:00+01:00,8786
Västernorrland,2021-01-04T11:30:00+01:00,10799
Västmanland,2021-01-04T11:30:00+01:00,14528
Västra Götaland,2021-01-04T11:30:00+01:00,78143
Örebro,2021-01-04T11:30:00+01:00,14052
Östergötland,2021-01-04T11:30:00+01:00,15121
