Area,Timestamp,Confirmed
Blekinge,2021-11-16T11:30:00+01:00,13721
Dalarna,2021-11-16T11:30:00+01:00,29072
Gotland,2021-11-16T11:30:00+01:00,4605
Gävleborg,2021-11-16T11:30:00+01:00,38061
Halland,2021-11-16T11:30:00+01:00,43788
Jämtland,2021-11-16T11:30:00+01:00,13317
Jönköping,2021-11-16T11:30:00+01:00,46114
Kalmar,2021-11-16T11:30:00+01:00,26259
Kronoberg,2021-11-16T11:30:00+01:00,23866
Norrbotten,2021-11-16T11:30:00+01:00,28573
Skåne,2021-11-16T11:30:00+01:00,168448
Stockholm,2021-11-16T11:30:00+01:00,283681
Södermanland,2021-11-16T11:30:00+01:00,28033
Uppsala,2021-11-16T11:30:00+01:00,43540
Värmland,2021-11-16T11:30:00+01:00,22061
Västerbotten,2021-11-16T11:30:00+01:00,26739
Västernorrland,2021-11-16T11:30:00+01:00,27989
Västmanland,2021-11-16T11:30:00+01:00,31819
Västra Götaland,2021-11-16T11:30:00+01:00,206175
Örebro,2021-11-16T11:30:00+01:00,35191
Östergötland,2021-11-16T11:30:00+01:00,45335
