Area,Timestamp,Confirmed
Blekinge,2022-02-22T11:30:00+01:00,28705
Dalarna,2022-02-22T11:30:00+01:00,66499
Gotland,2022-02-22T11:30:00+01:00,11072
Gävleborg,2022-02-22T11:30:00+01:00,71450
Halland,2022-02-22T11:30:00+01:00,102033
Jämtland,2022-02-22T11:30:00+01:00,31728
Jönköping,2022-02-22T11:30:00+01:00,84479
Kalmar,2022-02-22T11:30:00+01:00,57831
Kronoberg,2022-02-22T11:30:00+01:00,47680
Norrbotten,2022-02-22T11:30:00+01:00,46848
Skåne,2022-02-22T11:30:00+01:00,331511
Stockholm,2022-02-22T11:30:00+01:00,559943
Södermanland,2022-02-22T11:30:00+01:00,61173
Uppsala,2022-02-22T11:30:00+01:00,86989
Värmland,2022-02-22T11:30:00+01:00,62052
Västerbotten,2022-02-22T11:30:00+01:00,52956
Västernorrland,2022-02-22T11:30:00+01:00,51337
Västmanland,2022-02-22T11:30:00+01:00,73370
Västra Götaland,2022-02-22T11:30:00+01:00,426160
Örebro,2022-02-22T11:30:00+01:00,88742
Östergötland,2022-02-22T11:30:00+01:00,92225
