Area,Timestamp,Confirmed
Blekinge,2020-08-09T11:30:00+02:00,529
Dalarna,2020-08-09T11:30:00+02:00,2022
Gotland,2020-08-09T11:30:00+02:00,285
Gävleborg,2020-08-09T11:30:00+02:00,3180
Halland,2020-08-09T11:30:00+02:00,1872
Jämtland,2020-08-09T11:30:00+02:00,1153
Jönköping,2020-08-09T11:30:00+02:00,4788
Kalmar,2020-08-09T11:30:00+02:00,792
Kronoberg,2020-08-09T11:30:00+02:00,1228
Norrbotten,2020-08-09T11:30:00+02:00,1623
Skåne,2020-08-09T11:30:00+02:00,3904
Stockholm,2020-08-09T11:30:00+02:00,23754
Södermanland,2020-08-09T11:30:00+02:00,2404
Uppsala,2020-08-09T11:30:00+02:00,3626
Värmland,2020-08-09T11:30:00+02:00,1080
Västerbotten,2020-08-09T11:30:00+02:00,924
Västernorrland,2020-08-09T11:30:00+02:00,1821
Västmanland,2020-08-09T11:30:00+02:00,2679
Västra Götaland,2020-08-09T11:30:00+02:00,19120
Örebro,2020-08-09T11:30:00+02:00,2569
Östergötland,2020-08-09T11:30:00+02:00,3619
