Area,Timestamp,Confirmed
Blekinge,2020-08-30T11:30:00+02:00,609
Dalarna,2020-08-30T11:30:00+02:00,2149
Gotland,2020-08-30T11:30:00+02:00,318
Gävleborg,2020-08-30T11:30:00+02:00,3199
Halland,2020-08-30T11:30:00+02:00,2137
Jämtland,2020-08-30T11:30:00+02:00,1188
Jönköping,2020-08-30T11:30:00+02:00,4949
Kalmar,2020-08-30T11:30:00+02:00,885
Kronoberg,2020-08-30T11:30:00+02:00,1407
Norrbotten,2020-08-30T11:30:00+02:00,1664
Skåne,2020-08-30T11:30:00+02:00,4734
Stockholm,2020-08-30T11:30:00+02:00,23032
Södermanland,2020-08-30T11:30:00+02:00,2429
Uppsala,2020-08-30T11:30:00+02:00,3776
Värmland,2020-08-30T11:30:00+02:00,1179
Västerbotten,2020-08-30T11:30:00+02:00,866
Västernorrland,2020-08-30T11:30:00+02:00,1853
Västmanland,2020-08-30T11:30:00+02:00,2737
Västra Götaland,2020-08-30T11:30:00+02:00,18815
Örebro,2020-08-30T11:30:00+02:00,2659
Östergötland,2020-08-30T11:30:00+02:00,3794
