Area,Timestamp,Confirmed
Blekinge,2020-03-25T11:30:00+01:00,15
Dalarna,2020-03-25T11:30:00+01:00,53
Gotland,2020-03-25T11:30:00+01:00,6
Gävleborg,2020-03-25T11:30:00+01:00,39
Halland,2020-03-25T11:30:00+01:00,70
Jämtland,2020-03-25T11:30:00+01:00,59
Jönköping,2020-03-25T11:30:00+01:00,70
Kalmar,2020-03-25T11:30:00+01:00,18
Kronoberg,2020-03-25T11:30:00+01:00,21
Norrbotten,2020-03-25T11:30:00+01:00,35
Skåne,2020-03-25T11:30:00+01:00,256
Stockholm,2020-03-25T11:30:00+01:00,1139
Södermanland,2020-03-25T11:30:00+01:00,117
Uppsala,2020-03-25T11:30:00+01:00,111
Värmland,2020-03-25T11:30:00+01:00,45
Västerbotten,2020-03-25T11:30:00+01:00,37
Västernorrland,2020-03-25T11:30:00+01:00,20
Västmanland,2020-03-25T11:30:00+01:00,31
Västra_Götaland,2020-03-25T11:30:00+01:00,292
Örebro,2020-03-25T11:30:00+01:00,67
Östergötland,2020-03-25T11:30:00+01:00,210
