Area,Timestamp,Confirmed
Blekinge,2020-07-27T11:30:00+02:00,482
Dalarna,2020-07-27T11:30:00+02:00,1944
Gotland,2020-07-27T11:30:00+02:00,230
Gävleborg,2020-07-27T11:30:00+02:00,3119
Halland,2020-07-27T11:30:00+02:00,1713
Jämtland,2020-07-27T11:30:00+02:00,1124
Jönköping,2020-07-27T11:30:00+02:00,4644
Kalmar,2020-07-27T11:30:00+02:00,764
Kronoberg,2020-07-27T11:30:00+02:00,1138
Norrbotten,2020-07-27T11:30:00+02:00,1575
Skåne,2020-07-27T11:30:00+02:00,3568
Stockholm,2020-07-27T11:30:00+02:00,23101
Södermanland,2020-07-27T11:30:00+02:00,2381
Uppsala,2020-07-27T11:30:00+02:00,3534
Värmland,2020-07-27T11:30:00+02:00,1023
Västerbotten,2020-07-27T11:30:00+02:00,895
Västernorrland,2020-07-27T11:30:00+02:00,1744
Västmanland,2020-07-27T11:30:00+02:00,2600
Västra Götaland,2020-07-27T11:30:00+02:00,17850
Örebro,2020-07-27T11:30:00+02:00,2478
Östergötland,2020-07-27T11:30:00+02:00,3488
