Area,Timestamp,Confirmed
Blekinge,2021-07-21T11:30:00+02:00,12896
Dalarna,2021-07-21T11:30:00+02:00,27121
Gotland,2021-07-21T11:30:00+02:00,4040
Gävleborg,2021-07-21T11:30:00+02:00,35980
Halland,2021-07-21T11:30:00+02:00,41149
Jämtland,2021-07-21T11:30:00+02:00,12566
Jönköping,2021-07-21T11:30:00+02:00,43721
Kalmar,2021-07-21T11:30:00+02:00,24381
Kronoberg,2021-07-21T11:30:00+02:00,22518
Norrbotten,2021-07-21T11:30:00+02:00,26743
Skåne,2021-07-21T11:30:00+02:00,157119
Stockholm,2021-07-21T11:30:00+02:00,256827
Södermanland,2021-07-21T11:30:00+02:00,25963
Uppsala,2021-07-21T11:30:00+02:00,40645
Värmland,2021-07-21T11:30:00+02:00,20399
Västerbotten,2021-07-21T11:30:00+02:00,23543
Västernorrland,2021-07-21T11:30:00+02:00,26922
Västmanland,2021-07-21T11:30:00+02:00,27687
Västra Götaland,2021-07-21T11:30:00+02:00,191311
Örebro,2021-07-21T11:30:00+02:00,32263
Östergötland,2021-07-21T11:30:00+02:00,42547
