Area,Timestamp,Confirmed
Blekinge,2022-02-17T11:30:00+01:00,28534
Dalarna,2022-02-17T11:30:00+01:00,66044
Gotland,2022-02-17T11:30:00+01:00,11013
Gävleborg,2022-02-17T11:30:00+01:00,71033
Halland,2022-02-17T11:30:00+01:00,101518
Jämtland,2022-02-17T11:30:00+01:00,31521
Jönköping,2022-02-17T11:30:00+01:00,84119
Kalmar,2022-02-17T11:30:00+01:00,57421
Kronoberg,2022-02-17T11:30:00+01:00,47410
Norrbotten,2022-02-17T11:30:00+01:00,46496
Skåne,2022-02-17T11:30:00+01:00,330624
Stockholm,2022-02-17T11:30:00+01:00,557785
Södermanland,2022-02-17T11:30:00+01:00,60733
Uppsala,2022-02-17T11:30:00+01:00,86603
Värmland,2022-02-17T11:30:00+01:00,61399
Västerbotten,2022-02-17T11:30:00+01:00,52213
Västernorrland,2022-02-17T11:30:00+01:00,50969
Västmanland,2022-02-17T11:30:00+01:00,72882
Västra Götaland,2022-02-17T11:30:00+01:00,424819
Örebro,2022-02-17T11:30:00+01:00,88047
Östergötland,2022-02-17T11:30:00+01:00,91673
