Area,Timestamp,Confirmed
Blekinge,2020-12-29T11:30:00+01:00,4698
Dalarna,2020-12-29T11:30:00+01:00,10603
Gotland,2020-12-29T11:30:00+01:00,2202
Gävleborg,2020-12-29T11:30:00+01:00,14484
Halland,2020-12-29T11:30:00+01:00,12380
Jämtland,2020-12-29T11:30:00+01:00,4446
Jönköping,2020-12-29T11:30:00+01:00,17129
Kalmar,2020-12-29T11:30:00+01:00,6455
Kronoberg,2020-12-29T11:30:00+01:00,8607
Norrbotten,2020-12-29T11:30:00+01:00,7646
Skåne,2020-12-29T11:30:00+01:00,66753
Stockholm,2020-12-29T11:30:00+01:00,118357
Södermanland,2020-12-29T11:30:00+01:00,9036
Uppsala,2020-12-29T11:30:00+01:00,17704
Värmland,2020-12-29T11:30:00+01:00,5972
Västerbotten,2020-12-29T11:30:00+01:00,8278
Västernorrland,2020-12-29T11:30:00+01:00,10138
Västmanland,2020-12-29T11:30:00+01:00,13566
Västra Götaland,2020-12-29T11:30:00+01:00,71791
Örebro,2020-12-29T11:30:00+01:00,13265
Östergötland,2020-12-29T11:30:00+01:00,13869
