Area,Timestamp,Confirmed
Blekinge,2022-08-31T11:30:00+02:00,30397
Dalarna,2022-08-31T11:30:00+02:00,73361
Gotland,2022-08-31T11:30:00+02:00,11740
Gävleborg,2022-08-31T11:30:00+02:00,74395
Halland,2022-08-31T11:30:00+02:00,107589
Jämtland,2022-08-31T11:30:00+02:00,33980
Jönköping,2022-08-31T11:30:00+02:00,88312
Kalmar,2022-08-31T11:30:00+02:00,61477
Kronoberg,2022-08-31T11:30:00+02:00,50654
Norrbotten,2022-08-31T11:30:00+02:00,50130
Skåne,2022-08-31T11:30:00+02:00,343789
Stockholm,2022-08-31T11:30:00+02:00,590509
Södermanland,2022-08-31T11:30:00+02:00,66504
Uppsala,2022-08-31T11:30:00+02:00,92363
Värmland,2022-08-31T11:30:00+02:00,67800
Västerbotten,2022-08-31T11:30:00+02:00,58751
Västernorrland,2022-08-31T11:30:00+02:00,55273
Västmanland,2022-08-31T11:30:00+02:00,77620
Västra Götaland,2022-08-31T11:30:00+02:00,440866
Örebro,2022-08-31T11:30:00+02:00,96536
Östergötland,2022-08-31T11:30:00+02:00,97106
