Area,Timestamp,Confirmed
Blekinge,2021-04-15T11:30:00+02:00,10095
Dalarna,2021-04-15T11:30:00+02:00,21657
Gotland,2021-04-15T11:30:00+02:00,3358
Gävleborg,2021-04-15T11:30:00+02:00,31127
Halland,2021-04-15T11:30:00+02:00,35796
Jämtland,2021-04-15T11:30:00+02:00,9873
Jönköping,2021-04-15T11:30:00+02:00,36848
Kalmar,2021-04-15T11:30:00+02:00,18209
Kronoberg,2021-04-15T11:30:00+02:00,16875
Norrbotten,2021-04-15T11:30:00+02:00,18992
Skåne,2021-04-15T11:30:00+02:00,133098
Stockholm,2021-04-15T11:30:00+02:00,214510
Södermanland,2021-04-15T11:30:00+02:00,20681
Uppsala,2021-04-15T11:30:00+02:00,33436
Värmland,2021-04-15T11:30:00+02:00,14852
Västerbotten,2021-04-15T11:30:00+02:00,19575
Västernorrland,2021-04-15T11:30:00+02:00,20861
Västmanland,2021-04-15T11:30:00+02:00,22996
Västra Götaland,2021-04-15T11:30:00+02:00,159744
Örebro,2021-04-15T11:30:00+02:00,25670
Östergötland,2021-04-15T11:30:00+02:00,31885
