Area,Timestamp,Confirmed
Blekinge,2022-07-27T11:30:00+02:00,30072
Dalarna,2022-07-27T11:30:00+02:00,71640
Gotland,2022-07-27T11:30:00+02:00,11608
Gävleborg,2022-07-27T11:30:00+02:00,74068
Halland,2022-07-27T11:30:00+02:00,106324
Jämtland,2022-07-27T11:30:00+02:00,33288
Jönköping,2022-07-27T11:30:00+02:00,87372
Kalmar,2022-07-27T11:30:00+02:00,60886
Kronoberg,2022-07-27T11:30:00+02:00,50029
Norrbotten,2022-07-27T11:30:00+02:00,49556
Skåne,2022-07-27T11:30:00+02:00,341215
Stockholm,2022-07-27T11:30:00+02:00,582742
Södermanland,2022-07-27T11:30:00+02:00,65192
Uppsala,2022-07-27T11:30:00+02:00,91303
Värmland,2022-07-27T11:30:00+02:00,66628
Västerbotten,2022-07-27T11:30:00+02:00,57637
Västernorrland,2022-07-27T11:30:00+02:00,54541
Västmanland,2022-07-27T11:30:00+02:00,76823
Västra Götaland,2022-07-27T11:30:00+02:00,437957
Örebro,2022-07-27T11:30:00+02:00,94786
Östergötland,2022-07-27T11:30:00+02:00,96048
