Area,Timestamp,Confirmed
Blekinge,2020-05-25T11:30:00+02:00,150
Dalarna,2020-05-25T11:30:00+02:00,1140
Gotland,2020-05-25T11:30:00+02:00,70
Gävleborg,2020-05-25T11:30:00+02:00,1148
Halland,2020-05-25T11:30:00+02:00,662
Jämtland,2020-05-25T11:30:00+02:00,637
Jönköping,2020-05-25T11:30:00+02:00,1356
Kalmar,2020-05-25T11:30:00+02:00,295
Kronoberg,2020-05-25T11:30:00+02:00,753
Norrbotten,2020-05-25T11:30:00+02:00,369
Skåne,2020-05-25T11:30:00+02:00,1519
Stockholm,2020-05-25T11:30:00+02:00,12454
Södermanland,2020-05-25T11:30:00+02:00,1575
Uppsala,2020-05-25T11:30:00+02:00,1719
Värmland,2020-05-25T11:30:00+02:00,409
Västerbotten,2020-05-25T11:30:00+02:00,465
Västernorrland,2020-05-25T11:30:00+02:00,595
Västmanland,2020-05-25T11:30:00+02:00,1147
Västra Götaland,2020-05-25T11:30:00+02:00,5226
Örebro,2020-05-25T11:30:00+02:00,1687
Östergötland,2020-05-25T11:30:00+02:00,1919
