Area,Timestamp,Confirmed
Blekinge,2023-02-01T11:30:00+01:00,32306
Dalarna,2023-02-01T11:30:00+01:00,80898
Gotland,2023-02-01T11:30:00+01:00,12320
Gävleborg,2023-02-01T11:30:00+01:00,75930
Halland,2023-02-01T11:30:00+01:00,112867
Jämtland,2023-02-01T11:30:00+01:00,35334
Jönköping,2023-02-01T11:30:00+01:00,92400
Kalmar,2023-02-01T11:30:00+01:00,65573
Kronoberg,2023-02-01T11:30:00+01:00,53826
Norrbotten,2023-02-01T11:30:00+01:00,52006
Skåne,2023-02-01T11:30:00+01:00,356947
Stockholm,2023-02-01T11:30:00+01:00,619087
Södermanland,2023-02-01T11:30:00+01:00,71704
Uppsala,2023-02-01T11:30:00+01:00,97556
Värmland,2023-02-01T11:30:00+01:00,72886
Västerbotten,2023-02-01T11:30:00+01:00,62442
Västernorrland,2023-02-01T11:30:00+01:00,58688
Västmanland,2023-02-01T11:30:00+01:00,81030
Västra Götaland,2023-02-01T11:30:00+01:00,455221
Örebro,2023-02-01T11:30:00+01:00,104187
Östergötland,2023-02-01T11:30:00+01:00,101685
