Area,Timestamp,Confirmed
Blekinge,2021-02-18T11:30:00+01:00,7797
Dalarna,2021-02-18T11:30:00+01:00,14292
Gotland,2021-02-18T11:30:00+01:00,2664
Gävleborg,2021-02-18T11:30:00+01:00,20286
Halland,2021-02-18T11:30:00+01:00,22211
Jämtland,2021-02-18T11:30:00+01:00,6485
Jönköping,2021-02-18T11:30:00+01:00,25319
Kalmar,2021-02-18T11:30:00+01:00,10801
Kronoberg,2021-02-18T11:30:00+01:00,13547
Norrbotten,2021-02-18T11:30:00+01:00,11640
Skåne,2021-02-18T11:30:00+01:00,107075
Stockholm,2021-02-18T11:30:00+01:00,149331
Södermanland,2021-02-18T11:30:00+01:00,12638
Uppsala,2021-02-18T11:30:00+01:00,23408
Värmland,2021-02-18T11:30:00+01:00,8700
Västerbotten,2021-02-18T11:30:00+01:00,13205
Västernorrland,2021-02-18T11:30:00+01:00,14450
Västmanland,2021-02-18T11:30:00+01:00,17817
Västra Götaland,2021-02-18T11:30:00+01:00,110128
Örebro,2021-02-18T11:30:00+01:00,17384
Östergötland,2021-02-18T11:30:00+01:00,21988
