Area,Timestamp,Confirmed
Blekinge,2020-08-26T11:30:00+02:00,597
Dalarna,2020-08-26T11:30:00+02:00,2116
Gotland,2020-08-26T11:30:00+02:00,315
Gävleborg,2020-08-26T11:30:00+02:00,3179
Halland,2020-08-26T11:30:00+02:00,2106
Jämtland,2020-08-26T11:30:00+02:00,1177
Jönköping,2020-08-26T11:30:00+02:00,4928
Kalmar,2020-08-26T11:30:00+02:00,873
Kronoberg,2020-08-26T11:30:00+02:00,1379
Norrbotten,2020-08-26T11:30:00+02:00,1657
Skåne,2020-08-26T11:30:00+02:00,4631
Stockholm,2020-08-26T11:30:00+02:00,22942
Södermanland,2020-08-26T11:30:00+02:00,2420
Uppsala,2020-08-26T11:30:00+02:00,3755
Värmland,2020-08-26T11:30:00+02:00,1177
Västerbotten,2020-08-26T11:30:00+02:00,858
Västernorrland,2020-08-26T11:30:00+02:00,1845
Västmanland,2020-08-26T11:30:00+02:00,2727
Västra Götaland,2020-08-26T11:30:00+02:00,18776
Örebro,2020-08-26T11:30:00+02:00,2655
Östergötland,2020-08-26T11:30:00+02:00,3785
