Area,Timestamp,Confirmed
Blekinge,2022-01-13T11:30:00+01:00,17524
Dalarna,2022-01-13T11:30:00+01:00,39825
Gotland,2022-01-13T11:30:00+01:00,6179
Gävleborg,2022-01-13T11:30:00+01:00,46542
Halland,2022-01-13T11:30:00+01:00,60486
Jämtland,2022-01-13T11:30:00+01:00,19636
Jönköping,2022-01-13T11:30:00+01:00,56131
Kalmar,2022-01-13T11:30:00+01:00,33087
Kronoberg,2022-01-13T11:30:00+01:00,28951
Norrbotten,2022-01-13T11:30:00+01:00,33369
Skåne,2022-01-13T11:30:00+01:00,227458
Stockholm,2022-01-13T11:30:00+01:00,388644
Södermanland,2022-01-13T11:30:00+01:00,37189
Uppsala,2022-01-13T11:30:00+01:00,56449
Värmland,2022-01-13T11:30:00+01:00,31447
Västerbotten,2022-01-13T11:30:00+01:00,33000
Västernorrland,2022-01-13T11:30:00+01:00,34337
Västmanland,2022-01-13T11:30:00+01:00,43550
Västra Götaland,2022-01-13T11:30:00+01:00,266067
Örebro,2022-01-13T11:30:00+01:00,45898
Östergötland,2022-01-13T11:30:00+01:00,54594
