Area,Timestamp,Confirmed
Blekinge,2022-06-22T11:30:00+02:00,29785
Dalarna,2022-06-22T11:30:00+02:00,70449
Gotland,2022-06-22T11:30:00+02:00,11470
Gävleborg,2022-06-22T11:30:00+02:00,73858
Halland,2022-06-22T11:30:00+02:00,105230
Jämtland,2022-06-22T11:30:00+02:00,32947
Jönköping,2022-06-22T11:30:00+02:00,86622
Kalmar,2022-06-22T11:30:00+02:00,60321
Kronoberg,2022-06-22T11:30:00+02:00,49638
Norrbotten,2022-06-22T11:30:00+02:00,49113
Skåne,2022-06-22T11:30:00+02:00,338866
Stockholm,2022-06-22T11:30:00+02:00,576472
Södermanland,2022-06-22T11:30:00+02:00,64216
Uppsala,2022-06-22T11:30:00+02:00,90245
Värmland,2022-06-22T11:30:00+02:00,65801
Västerbotten,2022-06-22T11:30:00+02:00,56915
Västernorrland,2022-06-22T11:30:00+02:00,53811
Västmanland,2022-06-22T11:30:00+02:00,76036
Västra Götaland,2022-06-22T11:30:00+02:00,435180
Örebro,2022-06-22T11:30:00+02:00,93447
Östergötland,2022-06-22T11:30:00+02:00,95347
