Area,Timestamp,Confirmed
Blekinge,2020-10-08T11:30:00+02:00,822
Dalarna,2020-10-08T11:30:00+02:00,2691
Gotland,2020-10-08T11:30:00+02:00,351
Gävleborg,2020-10-08T11:30:00+02:00,3497
Halland,2020-10-08T11:30:00+02:00,2784
Jämtland,2020-10-08T11:30:00+02:00,1378
Jönköping,2020-10-08T11:30:00+02:00,5569
Kalmar,2020-10-08T11:30:00+02:00,947
Kronoberg,2020-10-08T11:30:00+02:00,1819
Norrbotten,2020-10-08T11:30:00+02:00,1835
Skåne,2020-10-08T11:30:00+02:00,6403
Stockholm,2020-10-08T11:30:00+02:00,27161
Södermanland,2020-10-08T11:30:00+02:00,2579
Uppsala,2020-10-08T11:30:00+02:00,4545
Värmland,2020-10-08T11:30:00+02:00,1340
Västerbotten,2020-10-08T11:30:00+02:00,1108
Västernorrland,2020-10-08T11:30:00+02:00,1972
Västmanland,2020-10-08T11:30:00+02:00,3262
Västra Götaland,2020-10-08T11:30:00+02:00,20876
Örebro,2020-10-08T11:30:00+02:00,3256
Östergötland,2020-10-08T11:30:00+02:00,4256
