Area,Timestamp,Confirmed
Blekinge,2020-11-02T11:30:00+01:00,1077
Dalarna,2020-11-02T11:30:00+01:00,3553
Gotland,2020-11-02T11:30:00+01:00,488
Gävleborg,2020-11-02T11:30:00+01:00,3940
Halland,2020-11-02T11:30:00+01:00,3727
Jämtland,2020-11-02T11:30:00+01:00,1684
Jönköping,2020-11-02T11:30:00+01:00,7119
Kalmar,2020-11-02T11:30:00+01:00,1285
Kronoberg,2020-11-02T11:30:00+01:00,2749
Norrbotten,2020-11-02T11:30:00+01:00,2372
Skåne,2020-11-02T11:30:00+01:00,11146
Stockholm,2020-11-02T11:30:00+01:00,38254
Södermanland,2020-11-02T11:30:00+01:00,3230
Uppsala,2020-11-02T11:30:00+01:00,6342
Värmland,2020-11-02T11:30:00+01:00,1786
Västerbotten,2020-11-02T11:30:00+01:00,1513
Västernorrland,2020-11-02T11:30:00+01:00,2212
Västmanland,2020-11-02T11:30:00+01:00,4113
Västra Götaland,2020-11-02T11:30:00+01:00,26260
Örebro,2020-11-02T11:30:00+01:00,5395
Östergötland,2020-11-02T11:30:00+01:00,6287
