Area,Timestamp,Confirmed
Blekinge,2021-01-27T11:30:00+01:00,7221
Dalarna,2021-01-27T11:30:00+01:00,13252
Gotland,2021-01-27T11:30:00+01:00,2597
Gävleborg,2021-01-27T11:30:00+01:00,18118
Halland,2021-01-27T11:30:00+01:00,18661
Jämtland,2021-01-27T11:30:00+01:00,5735
Jönköping,2021-01-27T11:30:00+01:00,22098
Kalmar,2021-01-27T11:30:00+01:00,9632
Kronoberg,2021-01-27T11:30:00+01:00,11929
Norrbotten,2021-01-27T11:30:00+01:00,9984
Skåne,2021-01-27T11:30:00+01:00,96400
Stockholm,2021-01-27T11:30:00+01:00,136915
Södermanland,2021-01-27T11:30:00+01:00,11528
Uppsala,2021-01-27T11:30:00+01:00,21379
Värmland,2021-01-27T11:30:00+01:00,7613
Västerbotten,2021-01-27T11:30:00+01:00,10248
Västernorrland,2021-01-27T11:30:00+01:00,12918
Västmanland,2021-01-27T11:30:00+01:00,16653
Västra Götaland,2021-01-27T11:30:00+01:00,96227
Örebro,2021-01-27T11:30:00+01:00,16117
Östergötland,2021-01-27T11:30:00+01:00,19332
