Area,Timestamp,Confirmed
Blekinge,2022-01-24T11:30:00+01:00,21223
Dalarna,2022-01-24T11:30:00+01:00,48279
Gotland,2022-01-24T11:30:00+01:00,8261
Gävleborg,2022-01-24T11:30:00+01:00,55403
Halland,2022-01-24T11:30:00+01:00,80646
Jämtland,2022-01-24T11:30:00+01:00,25740
Jönköping,2022-01-24T11:30:00+01:00,68380
Kalmar,2022-01-24T11:30:00+01:00,39833
Kronoberg,2022-01-24T11:30:00+01:00,37199
Norrbotten,2022-01-24T11:30:00+01:00,38291
Skåne,2022-01-24T11:30:00+01:00,268083
Stockholm,2022-01-24T11:30:00+01:00,479667
Södermanland,2022-01-24T11:30:00+01:00,49965
Uppsala,2022-01-24T11:30:00+01:00,68155
Värmland,2022-01-24T11:30:00+01:00,41958
Västerbotten,2022-01-24T11:30:00+01:00,39780
Västernorrland,2022-01-24T11:30:00+01:00,40787
Västmanland,2022-01-24T11:30:00+01:00,54981
Västra Götaland,2022-01-24T11:30:00+01:00,322770
Örebro,2022-01-24T11:30:00+01:00,62896
Östergötland,2022-01-24T11:30:00+01:00,70693
