Area,Timestamp,Confirmed
Blekinge,2020-04-17T11:30:00+02:00,43
Dalarna,2020-04-17T11:30:00+02:00,455
Gotland,2020-04-17T11:30:00+02:00,19
Gävleborg,2020-04-17T11:30:00+02:00,374
Halland,2020-04-17T11:30:00+02:00,224
Jämtland,2020-04-17T11:30:00+02:00,198
Jönköping,2020-04-17T11:30:00+02:00,454
Kalmar,2020-04-17T11:30:00+02:00,93
Kronoberg,2020-04-17T11:30:00+02:00,143
Norrbotten,2020-04-17T11:30:00+02:00,189
Skåne,2020-04-17T11:30:00+02:00,525
Stockholm,2020-04-17T11:30:00+02:00,5543
Södermanland,2020-04-17T11:30:00+02:00,863
Uppsala,2020-04-17T11:30:00+02:00,631
Värmland,2020-04-17T11:30:00+02:00,97
Västerbotten,2020-04-17T11:30:00+02:00,225
Västernorrland,2020-04-17T11:30:00+02:00,130
Västmanland,2020-04-17T11:30:00+02:00,468
Västra Götaland,2020-04-17T11:30:00+02:00,1396
Örebro,2020-04-17T11:30:00+02:00,567
Östergötland,2020-04-17T11:30:00+02:00,1107
