Area,Timestamp,Confirmed
Blekinge,2020-04-12T11:30:00+02:00,42
Dalarna,2020-04-12T11:30:00+02:00,352
Gotland,2020-04-12T11:30:00+02:00,16
Gävleborg,2020-04-12T11:30:00+02:00,290
Halland,2020-04-12T11:30:00+02:00,185
Jämtland,2020-04-12T11:30:00+02:00,132
Jönköping,2020-04-12T11:30:00+02:00,350
Kalmar,2020-04-12T11:30:00+02:00,71
Kronoberg,2020-04-12T11:30:00+02:00,100
Norrbotten,2020-04-12T11:30:00+02:00,137
Skåne,2020-04-12T11:30:00+02:00,447
Stockholm,2020-04-12T11:30:00+02:00,4507
Södermanland,2020-04-12T11:30:00+02:00,673
Uppsala,2020-04-12T11:30:00+02:00,466
Värmland,2020-04-12T11:30:00+02:00,79
Västerbotten,2020-04-12T11:30:00+02:00,180
Västernorrland,2020-04-12T11:30:00+02:00,106
Västmanland,2020-04-12T11:30:00+02:00,350
Västra Götaland,2020-04-12T11:30:00+02:00,1054
Örebro,2020-04-12T11:30:00+02:00,400
Östergötland,2020-04-12T11:30:00+02:00,974
