Area,Timestamp,Confirmed
Blekinge,2021-03-15T11:30:00+01:00,8335
Dalarna,2021-03-15T11:30:00+01:00,16298
Gotland,2021-03-15T11:30:00+01:00,2834
Gävleborg,2021-03-15T11:30:00+01:00,24745
Halland,2021-03-15T11:30:00+01:00,27196
Jämtland,2021-03-15T11:30:00+01:00,7665
Jönköping,2021-03-15T11:30:00+01:00,29428
Kalmar,2021-03-15T11:30:00+01:00,12718
Kronoberg,2021-03-15T11:30:00+01:00,14557
Norrbotten,2021-03-15T11:30:00+01:00,14610
Skåne,2021-03-15T11:30:00+01:00,116790
Stockholm,2021-03-15T11:30:00+01:00,172595
Södermanland,2021-03-15T11:30:00+01:00,14874
Uppsala,2021-03-15T11:30:00+01:00,26183
Värmland,2021-03-15T11:30:00+01:00,10473
Västerbotten,2021-03-15T11:30:00+01:00,16612
Västernorrland,2021-03-15T11:30:00+01:00,15911
Västmanland,2021-03-15T11:30:00+01:00,19317
Västra Götaland,2021-03-15T11:30:00+01:00,129194
Örebro,2021-03-15T11:30:00+01:00,19627
Östergötland,2021-03-15T11:30:00+01:00,25327
