Area,Timestamp,Confirmed
Blekinge,2020-12-15T11:30:00+01:00,3261
Dalarna,2020-12-15T11:30:00+01:00,8439
Gotland,2020-12-15T11:30:00+01:00,1900
Gävleborg,2020-12-15T11:30:00+01:00,10461
Halland,2020-12-15T11:30:00+01:00,9059
Jämtland,2020-12-15T11:30:00+01:00,3684
Jönköping,2020-12-15T11:30:00+01:00,14468
Kalmar,2020-12-15T11:30:00+01:00,4701
Kronoberg,2020-12-15T11:30:00+01:00,6690
Norrbotten,2020-12-15T11:30:00+01:00,6628
Skåne,2020-12-15T11:30:00+01:00,46545
Stockholm,2020-12-15T11:30:00+01:00,100515
Södermanland,2020-12-15T11:30:00+01:00,7449
Uppsala,2020-12-15T11:30:00+01:00,14876
Värmland,2020-12-15T11:30:00+01:00,4822
Västerbotten,2020-12-15T11:30:00+01:00,6616
Västernorrland,2020-12-15T11:30:00+01:00,7981
Västmanland,2020-12-15T11:30:00+01:00,11606
Västra Götaland,2020-12-15T11:30:00+01:00,55995
Örebro,2020-12-15T11:30:00+01:00,11641
Östergötland,2020-12-15T11:30:00+01:00,11248
