Area,Timestamp,Confirmed
Blekinge,2020-11-17T11:30:00+01:00,1478
Dalarna,2020-11-17T11:30:00+01:00,4947
Gotland,2020-11-17T11:30:00+01:00,942
Gävleborg,2020-11-17T11:30:00+01:00,5318
Halland,2020-11-17T11:30:00+01:00,5230
Jämtland,2020-11-17T11:30:00+01:00,2188
Jönköping,2020-11-17T11:30:00+01:00,9732
Kalmar,2020-11-17T11:30:00+01:00,2175
Kronoberg,2020-11-17T11:30:00+01:00,4231
Norrbotten,2020-11-17T11:30:00+01:00,3643
Skåne,2020-11-17T11:30:00+01:00,19158
Stockholm,2020-11-17T11:30:00+01:00,57149
Södermanland,2020-11-17T11:30:00+01:00,4781
Uppsala,2020-11-17T11:30:00+01:00,8991
Värmland,2020-11-17T11:30:00+01:00,2624
Västerbotten,2020-11-17T11:30:00+01:00,2992
Västernorrland,2020-11-17T11:30:00+01:00,3311
Västmanland,2020-11-17T11:30:00+01:00,6268
Västra Götaland,2020-11-17T11:30:00+01:00,34983
Örebro,2020-11-17T11:30:00+01:00,8077
Östergötland,2020-11-17T11:30:00+01:00,8228
