Area,Timestamp,Confirmed
Blekinge,2021-10-13T11:30:00+02:00,13442
Dalarna,2021-10-13T11:30:00+02:00,28610
Gotland,2021-10-13T11:30:00+02:00,4570
Gävleborg,2021-10-13T11:30:00+02:00,37283
Halland,2021-10-13T11:30:00+02:00,43178
Jämtland,2021-10-13T11:30:00+02:00,13160
Jönköping,2021-10-13T11:30:00+02:00,45563
Kalmar,2021-10-13T11:30:00+02:00,25434
Kronoberg,2021-10-13T11:30:00+02:00,23547
Norrbotten,2021-10-13T11:30:00+02:00,27769
Skåne,2021-10-13T11:30:00+02:00,165242
Stockholm,2021-10-13T11:30:00+02:00,277012
Södermanland,2021-10-13T11:30:00+02:00,27317
Uppsala,2021-10-13T11:30:00+02:00,42556
Värmland,2021-10-13T11:30:00+02:00,21501
Västerbotten,2021-10-13T11:30:00+02:00,25919
Västernorrland,2021-10-13T11:30:00+02:00,27610
Västmanland,2021-10-13T11:30:00+02:00,29980
Västra Götaland,2021-10-13T11:30:00+02:00,202728
Örebro,2021-10-13T11:30:00+02:00,34191
Östergötland,2021-10-13T11:30:00+02:00,44652
