Area,Timestamp,Confirmed
Blekinge,2021-09-20T11:30:00+02:00,13352
Dalarna,2021-09-20T11:30:00+02:00,28283
Gotland,2021-09-20T11:30:00+02:00,4556
Gävleborg,2021-09-20T11:30:00+02:00,36874
Halland,2021-09-20T11:30:00+02:00,42855
Jämtland,2021-09-20T11:30:00+02:00,13059
Jönköping,2021-09-20T11:30:00+02:00,45155
Kalmar,2021-09-20T11:30:00+02:00,25208
Kronoberg,2021-09-20T11:30:00+02:00,23338
Norrbotten,2021-09-20T11:30:00+02:00,27247
Skåne,2021-09-20T11:30:00+02:00,163896
Stockholm,2021-09-20T11:30:00+02:00,272703
Södermanland,2021-09-20T11:30:00+02:00,26898
Uppsala,2021-09-20T11:30:00+02:00,42018
Värmland,2021-09-20T11:30:00+02:00,21349
Västerbotten,2021-09-20T11:30:00+02:00,25121
Västernorrland,2021-09-20T11:30:00+02:00,27455
Västmanland,2021-09-20T11:30:00+02:00,29230
Västra Götaland,2021-09-20T11:30:00+02:00,200501
Örebro,2021-09-20T11:30:00+02:00,33630
Östergötland,2021-09-20T11:30:00+02:00,44240
