Area,Timestamp,Confirmed
Blekinge,2021-12-29T11:30:00+01:00,15508
Dalarna,2021-12-29T11:30:00+01:00,32477
Gotland,2021-12-29T11:30:00+01:00,5049
Gävleborg,2021-12-29T11:30:00+01:00,41608
Halland,2021-12-29T11:30:00+01:00,48813
Jämtland,2021-12-29T11:30:00+01:00,14847
Jönköping,2021-12-29T11:30:00+01:00,49308
Kalmar,2021-12-29T11:30:00+01:00,29122
Kronoberg,2021-12-29T11:30:00+01:00,25353
Norrbotten,2021-12-29T11:30:00+01:00,30087
Skåne,2021-12-29T11:30:00+01:00,191383
Stockholm,2021-12-29T11:30:00+01:00,320190
Södermanland,2021-12-29T11:30:00+01:00,30652
Uppsala,2021-12-29T11:30:00+01:00,48238
Värmland,2021-12-29T11:30:00+01:00,25471
Västerbotten,2021-12-29T11:30:00+01:00,28522
Västernorrland,2021-12-29T11:30:00+01:00,30435
Västmanland,2021-12-29T11:30:00+01:00,37431
Västra Götaland,2021-12-29T11:30:00+01:00,222903
Örebro,2021-12-29T11:30:00+01:00,39550
Östergötland,2021-12-29T11:30:00+01:00,47837
