Area,Timestamp,Confirmed
Blekinge,2020-10-20T11:30:00+02:00,873
Dalarna,2020-10-20T11:30:00+02:00,2929
Gotland,2020-10-20T11:30:00+02:00,378
Gävleborg,2020-10-20T11:30:00+02:00,3611
Halland,2020-10-20T11:30:00+02:00,3016
Jämtland,2020-10-20T11:30:00+02:00,1577
Jönköping,2020-10-20T11:30:00+02:00,5986
Kalmar,2020-10-20T11:30:00+02:00,1015
Kronoberg,2020-10-20T11:30:00+02:00,1981
Norrbotten,2020-10-20T11:30:00+02:00,2007
Skåne,2020-10-20T11:30:00+02:00,7513
Stockholm,2020-10-20T11:30:00+02:00,29848
Södermanland,2020-10-20T11:30:00+02:00,2734
Uppsala,2020-10-20T11:30:00+02:00,5145
Värmland,2020-10-20T11:30:00+02:00,1452
Västerbotten,2020-10-20T11:30:00+02:00,1191
Västernorrland,2020-10-20T11:30:00+02:00,2030
Västmanland,2020-10-20T11:30:00+02:00,3474
Västra Götaland,2020-10-20T11:30:00+02:00,21991
Örebro,2020-10-20T11:30:00+02:00,3819
Östergötland,2020-10-20T11:30:00+02:00,4785
