Area,Timestamp,Confirmed
Blekinge,2020-12-14T11:30:00+01:00,3101
Dalarna,2020-12-14T11:30:00+01:00,8154
Gotland,2020-12-14T11:30:00+01:00,1864
Gävleborg,2020-12-14T11:30:00+01:00,10397
Halland,2020-12-14T11:30:00+01:00,8770
Jämtland,2020-12-14T11:30:00+01:00,3582
Jönköping,2020-12-14T11:30:00+01:00,14137
Kalmar,2020-12-14T11:30:00+01:00,4566
Kronoberg,2020-12-14T11:30:00+01:00,6620
Norrbotten,2020-12-14T11:30:00+01:00,6505
Skåne,2020-12-14T11:30:00+01:00,45138
Stockholm,2020-12-14T11:30:00+01:00,98479
Södermanland,2020-12-14T11:30:00+01:00,7271
Uppsala,2020-12-14T11:30:00+01:00,14460
Värmland,2020-12-14T11:30:00+01:00,4676
Västerbotten,2020-12-14T11:30:00+01:00,6301
Västernorrland,2020-12-14T11:30:00+01:00,7749
Västmanland,2020-12-14T11:30:00+01:00,11305
Västra Götaland,2020-12-14T11:30:00+01:00,55373
Örebro,2020-12-14T11:30:00+01:00,11478
Östergötland,2020-12-14T11:30:00+01:00,11103
