Area,Timestamp,Confirmed
Blekinge,2022-10-26T11:30:00+02:00,30829
Dalarna,2022-10-26T11:30:00+02:00,75091
Gotland,2022-10-26T11:30:00+02:00,11874
Gävleborg,2022-10-26T11:30:00+02:00,74803
Halland,2022-10-26T11:30:00+02:00,108822
Jämtland,2022-10-26T11:30:00+02:00,34347
Jönköping,2022-10-26T11:30:00+02:00,89662
Kalmar,2022-10-26T11:30:00+02:00,62810
Kronoberg,2022-10-26T11:30:00+02:00,51460
Norrbotten,2022-10-26T11:30:00+02:00,50755
Skåne,2022-10-26T11:30:00+02:00,346727
Stockholm,2022-10-26T11:30:00+02:00,606611
Södermanland,2022-10-26T11:30:00+02:00,67918
Uppsala,2022-10-26T11:30:00+02:00,93746
Värmland,2022-10-26T11:30:00+02:00,69277
Västerbotten,2022-10-26T11:30:00+02:00,60186
Västernorrland,2022-10-26T11:30:00+02:00,56224
Västmanland,2022-10-26T11:30:00+02:00,78438
Västra Götaland,2022-10-26T11:30:00+02:00,444278
Örebro,2022-10-26T11:30:00+02:00,98929
Östergötland,2022-10-26T11:30:00+02:00,98793
