Area,Timestamp,Confirmed
Blekinge,2021-02-02T11:30:00+01:00,7420
Dalarna,2021-02-02T11:30:00+01:00,13511
Gotland,2021-02-02T11:30:00+01:00,2617
Gävleborg,2021-02-02T11:30:00+01:00,18467
Halland,2021-02-02T11:30:00+01:00,19546
Jämtland,2021-02-02T11:30:00+01:00,5949
Jönköping,2021-02-02T11:30:00+01:00,22899
Kalmar,2021-02-02T11:30:00+01:00,9940
Kronoberg,2021-02-02T11:30:00+01:00,12349
Norrbotten,2021-02-02T11:30:00+01:00,10291
Skåne,2021-02-02T11:30:00+01:00,99497
Stockholm,2021-02-02T11:30:00+01:00,139700
Södermanland,2021-02-02T11:30:00+01:00,11780
Uppsala,2021-02-02T11:30:00+01:00,21838
Värmland,2021-02-02T11:30:00+01:00,7870
Västerbotten,2021-02-02T11:30:00+01:00,10685
Västernorrland,2021-02-02T11:30:00+01:00,13339
Västmanland,2021-02-02T11:30:00+01:00,16977
Västra Götaland,2021-02-02T11:30:00+01:00,99745
Örebro,2021-02-02T11:30:00+01:00,16434
Östergötland,2021-02-02T11:30:00+01:00,20062
