Area,Timestamp,Confirmed
Blekinge,2022-02-08T11:30:00+01:00,27694
Dalarna,2022-02-08T11:30:00+01:00,64252
Gotland,2022-02-08T11:30:00+01:00,10605
Gävleborg,2022-02-08T11:30:00+01:00,69443
Halland,2022-02-08T11:30:00+01:00,99362
Jämtland,2022-02-08T11:30:00+01:00,30831
Jönköping,2022-02-08T11:30:00+01:00,82867
Kalmar,2022-02-08T11:30:00+01:00,55185
Kronoberg,2022-02-08T11:30:00+01:00,46128
Norrbotten,2022-02-08T11:30:00+01:00,45171
Skåne,2022-02-08T11:30:00+01:00,324908
Stockholm,2022-02-08T11:30:00+01:00,551505
Södermanland,2022-02-08T11:30:00+01:00,59151
Uppsala,2022-02-08T11:30:00+01:00,84922
Värmland,2022-02-08T11:30:00+01:00,58985
Västerbotten,2022-02-08T11:30:00+01:00,49878
Västernorrland,2022-02-08T11:30:00+01:00,49848
Västmanland,2022-02-08T11:30:00+01:00,71036
Västra Götaland,2022-02-08T11:30:00+01:00,416827
Örebro,2022-02-08T11:30:00+01:00,84941
Östergötland,2022-02-08T11:30:00+01:00,89098
