Area,Timestamp,Confirmed
Blekinge,2022-11-30T11:30:00+01:00,31080
Dalarna,2022-11-30T11:30:00+01:00,76202
Gotland,2022-11-30T11:30:00+01:00,11953
Gävleborg,2022-11-30T11:30:00+01:00,75041
Halland,2022-11-30T11:30:00+01:00,109673
Jämtland,2022-11-30T11:30:00+01:00,34578
Jönköping,2022-11-30T11:30:00+01:00,90394
Kalmar,2022-11-30T11:30:00+01:00,63510
Kronoberg,2022-11-30T11:30:00+01:00,52028
Norrbotten,2022-11-30T11:30:00+01:00,51297
Skåne,2022-11-30T11:30:00+01:00,348747
Stockholm,2022-11-30T11:30:00+01:00,610084
Södermanland,2022-11-30T11:30:00+01:00,68902
Uppsala,2022-11-30T11:30:00+01:00,94855
Värmland,2022-11-30T11:30:00+01:00,70030
Västerbotten,2022-11-30T11:30:00+01:00,61122
Västernorrland,2022-11-30T11:30:00+01:00,57098
Västmanland,2022-11-30T11:30:00+01:00,79131
Västra Götaland,2022-11-30T11:30:00+01:00,446600
Örebro,2022-11-30T11:30:00+01:00,100251
Östergötland,2022-11-30T11:30:00+01:00,99515
